batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,f_new_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT
10,1.6307784578530118,1778271525.87144,0.012384834000840783,6630.836623162271,6637.422977351224,2628.999989318848,6645.3668597365295,6649.889010300455,2631.9999881744384,6621.135955313752,6627.678178011431,2762.9999382019046,6600.7004600055025,6615.707757434973,2769.9999355316163,6612.527670629948,6620.827108231196,2800.9999237060547,6616.775489806523,6625.330606412569,2806.9999214172362,6621.162959623437,6626.845490112173,2837.999909591675,6623.459311672831,6628.957253110004,2842.9999076843264,6594.56592444295,6605.314437448421,2877.999894332886,6576.307792584895,6596.521623315096,2881.9998928070067,6586.155081456124,6606.661570437388,2877.999894332886,6581.0452914387015,6600.318510254607,2881.9998928070067,6601.0247317908115,6613.681608949475,2940.999870300293,6616.687372008436,6625.641813124674,2946.9998680114745,6584.177685912522,6602.774499495676,2971.9998584747314,6603.549654613809,6618.78535623682,2978.9998558044435,-0.04555101984125173,2768.18202976884,-1.6219074274464622,-0.32237031529910326,2767.9052104733823,-11.478443525393208,-0.2017050497791174,2778.694478777406,-7.175743527650973,-0.6406201287417301,2863.7831783963716,-23.146530019297483,-0.3771614729049003,2881.634920860597,-16.696179294533625,-0.6158906485151877,2881.3961916849867,-27.264239409811044,0.1303919991420426,2967.5253610252003,4.638526022514106,0.32385460384052517,2976.3865741653813,11.531056815190187,14.295633657176596,0.671697078467641,20.690771083895413,25.15798733348089,39.49413885648499
11,1.8010699789738283,1778271526.041214,0.011369792046025395,6629.1564889812635,6637.237333802,2628.999989318848,6645.407622948315,6649.170651343338,2631.9999881744384,6621.0791377571295,6628.442014854663,2762.9999382019046,6600.438585444875,6616.115582113273,2769.9999355316163,6612.389352630131,6621.0689931839715,2800.9999237060547,6617.027025705291,6625.336581899319,2806.9999214172362,6620.318843414738,6625.7189488645045,2837.999909591675,6622.600745789651,6628.199255738607,2842.9999076843264,6592.727685912524,6606.997907815508,2877.999894332886,6578.768762417092,6595.917113427271,2881.9998928070067,6586.7231255922,6604.567406852706,2877.999894332886,6578.822981935996,6597.2733349634755,2881.9998928070067,6601.101022404255,6614.266772625851,2940.999870300293,6615.988504447229,6625.705498670415,2946.9998680114745,6585.0292783568175,6601.727736345019,2971.9998584747314,6603.339326649754,6617.810609163431,2978.9998558044435,-0.20998274082311988,2768.017598047858,-7.476727593882665,-0.3274734814584571,2767.9001073072227,-11.660148855508645,-0.24912360072103681,2778.6470602264644,-8.862678784773593,-0.6019552069246439,2863.8218433181887,-21.74951057925771,-0.524011270536158,2881.488071062966,-23.196924271833247,-0.5748408457593056,2881.4372414877425,-25.44704726253607,0.14983300280080863,2967.544802028859,5.330114478618251,0.36441425097171426,2976.4271338125122,12.97520980831581,14.970697806420613,2.1058859100183134,24.265036104723944,28.58930788670368,39.71720592135638
12,1.9598878539400175,1778271526.201,0.013302291976287961,6632.076403704496,6639.091114711006,2628.999989318848,6645.609832808632,6648.267202066204,2631.9999881744384,6620.101878228443,6627.843153406486,2762.9999382019046,6600.07521777669,6615.305153284225,2769.9999355316163,6613.47075984962,6621.567831708286,2800.9999237060547,6618.140729590123,6624.899489562003,2806.9999214172362,6621.5553809945895,6627.167185255372,2837.999909591675,6623.357355503254,6627.75798361708,2842.9999076843264,6593.657162942813,6606.194087171806,2877.999894332886,6577.054361646849,6596.362485863618,2881.9998928070067,6585.068435369991,6606.896361218937,2877.999894332886,6581.296327597274,6600.365661582664,2881.9998928070067,6601.891455512424,6613.52490906868,2940.999870300293,6615.746957239355,6626.950204786503,2946.9998680114745,6585.921958003484,6603.086740838096,2971.9998584747314,6604.383769905554,6620.269520432803,2978.9998558044435,-0.21255455566879988,2768.0150262330126,-7.568300639113321,-0.35556747545151457,2767.8720133132297,-12.660474593171076,-0.3223905325728848,2778.573793294612,-11.469181262537408,-0.7441994409581515,2863.679599084155,-26.889000091701575,-0.4372116384348167,2881.574870695067,-19.35447925988218,-0.64988399810922,2881.362198335393,-28.769056578098095,0.3809621658236637,2967.775931191882,13.552234273526272,0.39808706527912285,2976.4608066268197,14.174152575537606,12.899142654421698,3.0516982905040213,27.593627489029704,30.61223646973089,48.530891058873884
13,2.151591582922265,1778271526.3922071,0.01231533382087946,6630.867243329156,6637.617246385671,2628.999989318848,6645.771566769571,6649.21642723966,2631.9999881744384,6619.953484427056,6628.027180059296,2762.9999382019046,6600.762895436625,6615.978864199041,2769.9999355316163,6612.516220924901,6621.57597120763,2800.9999237060547,6618.284922211695,6627.428040468258,2806.9999214172362,6622.83231653269,6627.86230858575,2837.999909591675,6624.122809242903,6629.113029923281,2842.9999076843264,6593.364438976678,6606.275281963506,2877.999894332886,6577.54818595837,6596.03411223523,2881.9998928070067,6586.687000641867,6604.755078399609,2877.999894332886,6580.135111715623,6601.121025766421,2881.9998928070067,6604.106120671211,6615.24577742458,2940.999870300293,6616.6417076749085,6626.480889140202,2946.9998680114745,6585.460083442858,6601.745594033683,2971.9998584747314,6601.9660574013515,6618.120721643182,2978.9998558044435,-0.1359715710035614,2768.0916092176776,-4.84145693555958,-0.3674085574667776,2767.8601722312146,-13.082092790447206,-0.21494413112268618,2778.6812396960627,-7.646729516188151,-0.6259058181007089,2863.7978927070126,-22.614880734978826,-0.463881192032377,2881.5482011414697,-20.535086719972135,-0.5234886095886221,2881.4885937239133,-23.173787123642843,0.3146741697279944,2967.709643195786,11.194124904138327,0.4391501966596287,2976.5018697582004,15.63623245750648,12.020681947809722,0.3434199831189327,25.066062768882585,27.80147899858505,40.52958973635299
14,2.2913591659162194,1778271526.531992,0.012349999975413084,6631.472005379466,6637.465177125043,2628.999989318848,6645.884396491121,6651.147667879084,2631.9999881744384,6620.241435645077,6628.698289879879,2762.9999382019046,6600.050084054162,6614.197438640462,2769.9999355316163,6611.164118042609,6622.786144817679,2800.9999237060547,6617.105092153926,6626.68724821958,2806.9999214172362,6622.3891692392335,6627.246882354739,2837.999909591675,6625.080772992634,6630.579715438456,2842.9999076843264,6592.935120885168,6606.704156860347,2877.999894332886,6578.306644863527,6596.105883791301,2881.9998928070067,6587.300009169545,6604.858475715989,2877.999894332886,6580.084659351409,6599.662907662682,2881.9998928070067,6602.255043249686,6615.587158052389,2940.999870300293,6618.70212274964,6628.329473973774,2946.9998680114745,6584.547342360241,6602.607823150043,2971.9998584747314,6603.8866934621155,6619.432504508359,2978.9998558044435,0.051702603662035315,2768.279283392343,1.8409431268503378,-0.41674914122785917,2767.8108316474536,-14.8389329129195,-0.3757286780434571,2778.520455149142,-13.366708630129326,-0.5572886914666861,2863.866509833647,-20.13564489736646,-0.4983306177593835,2881.5137517157427,-22.060093460723856,-0.5434289113080382,2881.4686534221937,-24.05650414701817,0.13011587601260827,2967.525084902071,4.6287033008001455,0.3539982327737176,2976.4167177943145,12.60434060897505,14.042300183984215,0.17668027208838585,23.77850698156269,27.615843362966373,40.37253777209833
15,2.433083000010811,1778271526.674148,0.01321300002746284,6630.806325457712,6638.422077207569,2628.999989318848,6643.8333083717935,6649.759013662622,2631.9999881744384,6619.274803618913,6626.268883149433,2762.9999382019046,6598.782848366293,6614.004247027539,2769.9999355316163,6610.721883118868,6620.16910933154,2800.9999237060547,6618.0428003790075,6624.775281963504,2806.9999214172362,6621.671676804108,6626.247093254271,2837.999909591675,6622.431113794051,6629.008856252102,2842.9999076843264,6593.023105724853,6605.593549225174,2877.999894332886,6577.486066876547,6595.225069535716,2881.9998928070067,6586.352300027509,6604.812157288261,2877.999894332886,6580.531347617446,6599.932449491091,2881.9998928070067,6601.203453861907,6614.459765565302,2940.999870300293,6618.2698627624795,6625.869618241282,2946.9998680114745,6583.821614145551,6601.914423694105,2971.9998584747314,6603.153440107589,6618.539393893082,2978.9998558044435,-0.018331714461823623,2768.2092490742193,-0.6527261946511541,-0.3303701372819806,2767.8972106513993,-11.763288315641525,-0.4269012461713945,2778.469282581014,-15.18719465633164,-0.41974395492699895,2864.0040545701863,-15.165955013338863,-0.4729503497671113,2881.539131983735,-20.936560079441463,-0.5675024431299357,2881.444579890372,-25.122190948099277,-0.019256772071815302,2967.3757122539864,-0.6850346566696477,0.3471524320343723,2976.409871993575,12.360591357506223,13.475608083733944,2.614564600030472,24.24308047034772,27.85955692335905,37.00629764774715
16,2.5768852909095585,1778271526.8176498,0.012614250183105469,6629.354485435707,6636.792181434728,2628.999989318848,6644.5069061955555,6647.942409145093,2631.9999881744384,6618.009981049606,6626.983341993458,2762.9999382019046,6599.2369777180065,6616.036384754103,2769.9999355316163,6611.205902130392,6621.284734236023,2800.9999237060547,6618.603253660176,6626.003395788122,2806.9999214172362,6620.2774612586745,6627.1158755387105,2837.999909591675,6623.123435828469,6628.655764587218,2842.9999076843264,6594.285623681879,6605.484641012318,2877.999894332886,6575.464136381697,6596.121537732678,2881.9998928070067,6587.652431457651,6604.680551395299,2877.999894332886,6580.800560870494,6599.8127991564015,2881.9998928070067,6601.743831952808,6613.434674633982,2940.999870300293,6616.830134181007,6626.977837210012,2946.9998680114745,6585.109157318826,6603.021241250726,2971.9998584747314,6603.234177950301,6619.470509215392,2978.9998558044435,-0.18688392810719484,2768.040696860574,-6.654262234386466,-0.3440807321649615,2767.8835000565164,-12.251473119251074,-0.42417714030605974,2778.472006686879,-15.090283423552796,-0.7538795061359677,2863.6699190189775,-27.238754820244313,-0.37726848189160506,2881.6348138516105,-16.700916366998605,-0.5442539559812922,2881.4678283775206,-24.093027214139937,0.2957153886401728,2967.6906844146984,10.519690889707654,0.3839450646591834,2976.4466646262,13.670617314049466,10.22688177163388,1.8013023388377427,25.0038822156968,27.07448848534942,46.4123113394962
17,2.7197835618862882,1778271526.9597938,0.011105207959190011,6630.794619005411,6637.5734694501325,2628.999989318848,6647.447473790385,6649.844834489716,2631.9999881744384,6619.6091359232205,6627.496018889261,2762.9999382019046,6600.008654522113,6614.434061802733,2769.9999355316163,6611.380485680228,6622.5202830332855,2800.9999237060547,6617.834509582173,6626.753282697068,2806.9999214172362,6621.764137909956,6627.294405049363,2837.999909591675,6623.700226182106,6629.737159580645,2842.9999076843264,6592.884726594736,6605.782767368646,2877.999894332886,6576.714555124247,6597.799209890882,2881.9998928070067,6585.900099336737,6604.996413179693,2877.999894332886,6579.559831280375,6599.3955436011875,2881.9998928070067,6601.37846990861,6613.714440504936,2940.999870300293,6616.155779869792,6625.561179203473,2946.9998680114745,6584.291741296574,6602.458422226977,2971.9998584747314,6603.683167772106,6617.653501237888,2978.9998558044435,-0.21444569741068198,2768.0131350912707,-7.635637371599273,-0.387922068901716,2767.8396587197794,-13.812504901422685,-0.3894734005547021,2778.5067104266304,-13.855683019751353,-0.5708294662265718,2863.8529690588866,-20.624892636240737,-0.4057176746740509,2881.6063646588277,-17.960304871932763,-0.5719483021486189,2881.4401340313534,-25.319000178698694,0.1895667706720235,2967.5845357967305,6.7435916662974655,0.29417754757225595,2976.356897109113,10.474385648935836,13.05100954412268,0.7321244698862204,22.427677059117986,25.958920521244227,38.19333667165131
18,2.8740901454584673,1778271527.115306,0.013516375096514821,6628.895554298989,6637.717775162759,2628.999989318848,6644.430092918054,6648.672340067855,2631.9999881744384,6619.482646636304,6626.181796925145,2762.9999382019046,6598.33370571874,6614.739662866401,2769.9999355316163,6610.98167313629,6619.9610049821185,2800.9999237060547,6617.251409053398,6625.790676101109,2806.9999214172362,6619.512169514319,6625.009074792921,2837.999909591675,6623.139786655256,6627.908066142983,2842.9999076843264,6593.778538680197,6605.989609377389,2877.999894332886,6576.524563682489,6597.102836445885,2881.9998928070067,6586.880173915702,6605.179359354464,2877.999894332886,6580.124224409328,6598.190185530458,2881.9998928070067,6601.706542470276,6614.284349115139,2940.999870300293,6615.790096891525,6626.756644863526,2946.9998680114745,6585.211772167374,6603.189617018676,2971.9998584747314,6603.053553198642,6617.066110890363,2978.9998558044435,-0.22911783085489987,2767.998462957826,-8.15805909327743,-0.2799700334896719,2767.947610755192,-9.968722508559658,-0.25459990244977687,2778.6415839247356,-9.057500564042398,-0.6956418241875579,2863.728156700926,-25.13454330238141,-0.4016480276035784,2881.6104343058983,-17.780149787080777,-0.5935844991838242,2881.4184978343183,-26.276791074384185,0.2905121507930938,2967.685481176851,10.334592461017145,0.3025450499717812,2976.3652646115124,10.77231609187522,12.792994701519019,3.4995010617445215,23.101716826215842,26.638253348012682,43.805804997245495
19,3.020564832841046,1778271527.260871,0.01169933401979506,6629.387234465263,6637.937937463704,2628.999989318848,6644.122839808051,6649.326305896017,2631.9999881744384,6618.690559953541,6626.816315676866,2762.9999382019046,6597.938773420545,6614.446553779382,2769.9999355316163,6609.8873338019985,6620.686343491152,2800.9999237060547,6618.42552801296,6628.144759605098,2806.9999214172362,6622.47775468411,6627.078144389768,2837.999909591675,6621.9545557355505,6627.596457499159,2842.9999076843264,6592.865505700402,6605.066036005746,2877.999894332886,6576.038837607359,6595.442393862517,2881.9998928070067,6586.651937830486,6605.21992236452,2877.999894332886,6579.999784515695,6599.06472323257,2881.9998928070067,6600.801305131889,6613.68435369991,2940.999870300293,6617.058128801541,6627.5443500320935,2946.9998680114745,6584.690611914295,6603.050661735489,2971.9998584747314,6603.1469327872355,6616.706757954581,2978.9998558044435,-0.13924511574164403,2768.0883356729396,-4.9580160497853,-0.32503451314213977,2767.902546275539,-11.573305995758679,-0.3033694180839004,2778.5928144091013,-10.792496968651331,-0.516610697081158,2863.9071878280324,-18.66589023945587,-0.42756732218122384,2881.5845150113205,-18.927544790401594,-0.5773336008827156,2881.434748732619,-25.55739651469395,0.23012665427277723,2967.625095680331,8.186456848134972,0.27276343719751667,2976.3354829987384,9.71192212224944,13.232396175301158,2.990299781724656,22.853597148159473,26.576777531052745,37.492331488189734
20,3.167225332930684,1778271527.407476,0.011588249821215868,6631.153356053428,6638.40649050952,2628.999989318848,6644.082733746982,6648.915606565393,2631.9999881744384,6620.853424825014,6627.185611455818,2762.9999382019046,6600.5636656783945,6614.736358773725,2769.9999355316163,6612.613217898952,6621.6836354188945,2800.9999237060547,6616.956142066815,6626.648781978787,2806.9999214172362,6620.543087691415,6626.9871779197365,2837.999909591675,6623.709884769385,6630.217454228687,2842.9999076843264,6595.170469480698,6606.343682183574,2877.999894332886,6576.553143625638,6596.182149952624,2881.9998928070067,6587.253323960022,6604.450791637375,2877.999894332886,6579.999819665618,6599.696770791942,2881.9998928070067,6600.770367087447,6613.906978023658,2940.999870300293,6616.044936882967,6624.937171806707,2946.9998680114745,6583.9471024238155,6601.265299385641,2971.9998584747314,6602.520131735796,6618.039960876609,2978.9998558044435,-0.07146129224406228,2768.1561194964374,-2.544478720114247,-0.34363468710412864,2767.8839461015773,-12.235591064367082,-0.17402405408538255,2778.7221597731,-6.190980251244312,-0.6156997296210376,2863.8080987954922,-22.24612002519857,-0.39962689213869795,2881.612455441363,-17.690678187979525,-0.5327560853574839,2881.4793262481444,-23.584039623329307,0.0889253411108247,2967.4838943671693,3.1634035179885975,0.3795831366337939,2976.4423026981744,13.515307989160867,13.454236874267208,-1.4649164919182063,19.889895580002385,24.05764777322554,36.0133027432805
21,3.3130471244221553,1778271527.5536058,0.012204833095893264,6629.374722621267,6637.422439404591,2628.999989318848,6643.2497432527425,6648.590633309899,2631.9999881744384,6618.183967050769,6625.536201363206,2762.9999382019046,6598.052355044778,6613.146656172632,2769.9999355316163,6610.595537488155,6621.05974875447,2800.9999237060547,6616.850446251185,6624.3382782651215,2806.9999214172362,6621.814370205092,6627.944019928478,2837.999909591675,6623.154517529115,6627.353750343858,2842.9999076843264,6591.945106519546,6604.937595134028,2877.999894332886,6575.853310205703,6594.794061191429,2881.9998928070067,6586.302465079316,6604.391956780879,2877.999894332886,6580.871770027814,6598.935250787052,2881.9998928070067,6599.2535363878105,6612.955380994591,2940.999870300293,6616.39519515848,6625.747729009383,2946.9998680114745,6586.394209432406,6604.080747012257,2971.9998584747314,6602.891591527341,6617.890341412722,2978.9998558044435,-0.09250859309201499,2768.135072195589,-3.2938971456942583,-0.3468664873222719,2767.880714301359,-12.35066380688958,-0.44663988562089185,2778.4495439415646,-15.889405207973617,-0.8167650798817587,2863.6070334452315,-29.51090137821569,-0.45552500717287986,2881.556557326329,-20.1651752346927,-0.5890578298043443,2881.4230245036974,-26.0764045317589,0.08057644826305937,2967.4755454743213,2.8664024980766736,0.3481282532269506,2976.4108478147677,12.395336114812896,13.999390529763248,1.5991993109256037,23.61607177274598,27.500167628877815,48.77005643729773
22,3.458568187430501,1778271527.699135,0.012221625074744225,6629.621374209128,6637.504916404316,2628.999989318848,6645.089467249442,6649.616366109362,2631.9999881744384,6619.743101445731,6625.411903597518,2762.9999382019046,6599.205417672769,6614.022940673045,2769.9999355316163,6611.082871290154,6619.467526056791,2800.9999237060547,6616.551645933307,6624.529033835619,2806.9999214172362,6620.3815554604635,6627.015656997891,2837.999909591675,6623.359492007214,6629.07344652627,2842.9999076843264,6592.738654216462,6604.689881407219,2877.999894332886,6577.018391050524,6594.890393373476,2881.9998928070067,6587.260117064523,6606.083815753278,2877.999894332886,6579.999948039246,6599.7794510499125,2881.9998928070067,6602.109588287434,6615.469485282881,2940.999870300293,6616.915444570101,6626.795490112173,2946.9998680114745,6584.4618638628235,6602.548187486628,2971.9998584747314,6602.777603386618,6616.1054237858,2978.9998558044435,-0.13989921848932038,2768.0876815701918,-4.98130628803829,-0.29903961915219857,2767.928541169529,-10.647721633764064,-0.2520071339735968,2778.6441766932116,-8.965261715128992,-0.7149380556405666,2863.7088604694727,-25.83174399987377,-0.4561904067031008,2881.5558919267987,-20.194631132649352,-0.5670805089353946,2881.4450018245666,-25.10351277053174,0.1474876022028698,2967.5424566282613,5.246679898441991,0.2742650786489778,2976.3369846401897,9.765389056754932,14.779789338181622,2.15049721098523,20.848915068767454,25.646521609765347,42.23467810293926
23,3.6487180618569255,1778271527.889035,0.0117232920601964,6629.885302747808,6638.376044563988,2628.999989318848,6646.4462511844,6650.591238499862,2631.9999881744384,6621.372398141639,6628.390411712566,2762.9999382019046,6600.966055873093,6616.426200446251,2769.9999355316163,6612.5955940336835,6622.7659168016635,2800.9999237060547,6617.488875813799,6626.174762355961,2806.9999214172362,6622.062197022955,6627.454639789711,2837.999909591675,6623.629318091512,6628.069670202036,2842.9999076843264,6592.471962588257,6604.561148638322,2877.999894332886,6577.668395635296,6595.28725433261,2881.9998928070067,6585.066607574045,6604.106310175138,2877.999894332886,6580.001172173489,6599.315060977475,2881.9998928070067,6600.2136259437,6614.4763868936625,2940.999870300293,6616.68574441422,6626.121447565487,2946.9998680114745,6585.4487575266685,6601.621710425771,2971.9998584747314,6602.268892318978,6618.369217837823,2978.9998558044435,-0.2120309509569742,2768.0155498377244,-7.549656964962541,-0.32315528746538,2767.904425501216,-11.506393551347843,-0.3335312860951639,2778.5626525410903,-11.86551834020697,-0.7180214893229687,2863.7057770357906,-25.943152909912882,-0.4649489804510784,2881.547133353051,-20.582355564135764,-0.5823835007837109,2881.4296988327183,-25.780945419403327,0.04411436500187342,2967.43908339106,1.5693112412899377,0.4412029253026931,2976.5039224868433,15.709321215018786,13.717789604929385,0.8921005913263813,24.499833639435803,28.092978543938408,43.84223804963962
24,3.8028130618622527,1778271528.043041,0.01154379197396338,6630.835392914998,6638.339004187425,2628.999989318848,6644.58901335697,6648.770787358253,2631.9999881744384,6620.551956169576,6626.985110187365,2762.9999382019046,6600.359319314119,6614.8400632698595,2769.9999355316163,6612.7030610997335,6623.038973622276,2800.9999237060547,6619.055925054253,6626.3429700155875,2806.9999214172362,6621.102532322647,6626.948159977995,2837.999909591675,6622.423542806491,6627.8108613259155,2842.9999076843264,6591.399578200935,6604.561874560626,2877.999894332886,6578.609615796069,6596.893388758137,2881.9998928070067,6586.201312773175,6604.404783445914,2877.999894332886,6580.336089800408,6599.65756487453,2881.9998928070067,6600.290323073632,6613.257616835284,2940.999870300293,6616.433673625332,6626.393419323287,2946.9998680114745,6584.166462389583,6601.560522052755,2971.9998584747314,6603.3994865054865,6617.318944279732,2978.9998558044435,-0.13720436981617296,2768.090376418865,-4.885352452228367,-0.33657714531126237,2767.89100364337,-11.984297471089564,-0.4520621650054938,2778.44412166218,-16.082305119214215,-0.6681689692032112,2863.75562955591,-24.141909393328337,-0.474130109910148,2881.5379522235917,-20.988785686476497,-0.5635693140891953,2881.4485130194125,-24.948079241654394,0.18341992487728664,2967.5783889509357,6.524925610382422,0.31990935646537483,2976.382628918006,11.390583679735734,12.916245476844255,3.3211751157074603,25.031366992028047,28.36245643199625,44.94646431347818
25,3.950962978997268,1778271528.1917078,0.012580707902088761,6628.145476357857,6638.345997493658,2628.999989318848,6644.52870678852,6648.433643060182,2631.9999881744384,6618.10086193722,6626.284379680289,2762.9999382019046,6599.588340923679,6616.235851392243,2769.9999355316163,6611.202394779471,6620.900025980377,2800.9999237060547,6616.400116147568,6624.854276064432,2806.9999214172362,6621.494542592537,6626.105329033836,2837.999909591675,6620.797800837485,6626.987576794939,2842.9999076843264,6593.627007366202,6604.546521685974,2877.999894332886,6577.083901335698,6594.471673747593,2881.9998928070067,6586.245688785648,6605.719367607053,2877.999894332886,6580.505955619403,6598.1561787449955,2881.9998928070067,6600.435709264297,6614.380719503621,2940.999870300293,6615.187184032766,6626.047513525079,2946.9998680114745,6584.223668123605,6602.816069627411,2971.9998584747314,6602.552197634257,6617.115149616409,2978.9998558044435,-0.35425726187057177,2767.8733235268105,-12.613822615984216,-0.32241004540377255,2767.9051707432777,-11.479858171038485,-0.3153335580817477,2778.5808502691034,-11.218126372810904,-0.4623231270995451,2863.961475398014,-16.704401969141603,-0.4439786735835766,2881.5681036599185,-19.654042285940772,-0.6290149798710293,2881.383067353631,-27.8452271436596,0.17758941529908462,2967.5725584413576,6.31751280452808,0.3001702032180813,2976.3628897647586,10.687758106533847,14.172620010482897,3.3221426466205872,24.28830702536164,28.31645542585207,36.24358699856638
26,4.101292249397375,1778271528.341663,0.011831166921183467,6630.2177675214725,6637.50495002598,2628.999989318848,6644.300276614604,6650.7009857260755,2631.9999881744384,6619.990917565791,6627.849355075343,2762.9999382019046,6599.424863220955,6615.470353333129,2769.9999355316163,6610.877907509857,6620.056236818779,2800.9999237060547,6617.746096830395,6625.81444356145,2806.9999214172362,6621.507755906716,6627.552744750437,2837.999909591675,6622.96993459058,6630.09597151328,2842.9999076843264,6594.63461503194,6606.996779961488,2877.999894332886,6576.6693477397075,6595.849922058868,2881.9998928070067,6587.362278020601,6606.138724516308,2877.999894332886,6581.216849038727,6600.217237216127,2881.9998928070067,6600.059605098267,6613.433157074304,2940.999870300293,6616.618649326039,6627.231153528747,2946.9998680114745,6586.003949017331,6603.470743038786,2971.9998584747314,6603.110503713666,6618.206270440443,2978.9998558044435,0.04013407656482269,2768.267714865246,1.4290296265823883,-0.3317470591684394,2767.895833729513,-11.812315534844169,-0.30537043515634904,2778.590813392029,-10.863684007954841,-0.5128556559407501,2863.9109428691727,-18.53021518245935,-0.4360966238861554,2881.575985709616,-19.30511980999702,-0.5834382209542414,2881.4286441125478,-25.82763575852282,0.20215986421509385,2967.5971288902733,7.191574613777652,0.35935237765403366,2976.4220719391947,12.794978469544375,12.666997844645156,2.7322162794709417,24.78314746809402,27.966448444865968,39.77936629691858
27,4.241039249463938,1778271528.481632,0.01227566716261208,6630.382875874927,6637.09796741755,2628.999989318848,6645.779746003607,6648.801198153866,2631.9999881744384,6618.874655377937,6627.516981997127,2762.9999382019046,6599.697270532139,6615.865300913899,2769.9999355316163,6611.22070483235,6620.222899410092,2800.9999237060547,6616.521811290766,6626.804965308556,2806.9999214172362,6620.254899593483,6627.463020753737,2837.999909591675,6622.4719457774245,6627.78892166152,2842.9999076843264,6593.568548461044,6606.372659473667,2877.999894332886,6574.952431457651,6593.859492007214,2881.9998928070067,6585.590929791851,6603.803204755936,2877.999894332886,6581.162193966438,6599.131074059357,2881.9998928070067,6601.221539260934,6613.821063972859,2940.999870300293,6615.562592841643,6625.398311275484,2946.9998680114745,6583.739267047711,6601.720830149464,2971.9998584747314,6603.111280068467,6617.377780664485,2978.9998558044435,-0.16430772242293026,2768.0632730662583,-5.850405025250892,-0.35430673848681704,2767.8732740501946,-12.615584299732522,-0.12427779748172522,2778.7719060297036,-4.421235868347284,-0.8128759366874627,2863.610922588426,-29.370381020429033,-0.4519550331592652,2881.5601273003426,-20.007139670378407,-0.5939553798896716,2881.418126953612,-26.293209216762353,0.2023373450793179,2967.5973063711376,7.197888265018666,0.31129837641998603,2976.3740179379606,11.083984054594254,16.229407273471796,-0.644002066927926,19.763637893101723,25.581434320226712,43.11076532180067
28,4.381585520459339,1778271528.622113,0.012147041037678719,6629.701922547911,6638.395586392396,2628.999989318848,6645.641476908029,6647.950284255891,2631.9999881744384,6619.658778310969,6628.030027202983,2762.9999382019046,6600.120157716172,6615.4214078307905,2769.9999355316163,6612.439479475502,6621.639279273772,2800.9999237060547,6616.834752575114,6625.980060824647,2806.9999214172362,6621.86712565333,6629.085690925206,2837.999909591675,6623.972265183237,6627.917585658831,2842.9999076843264,6592.288343980193,6603.928939083657,2877.999894332886,6575.714063025339,6595.690423938625,2881.9998928070067,6584.650353027479,6602.095940948131,2877.999894332886,6579.50515022771,6599.751930189198,2881.9998928070067,6601.4968089983795,6613.398140110646,2940.999870300293,6617.946587401045,6627.408845554298,2946.9998680114745,6584.407936241098,6602.675955925054,2971.9998584747314,6602.892664364091,6618.08984472904,2978.9998558044435,-0.36058078955568357,2767.8669999991257,-12.838980615868511,-0.37458710793378,2767.8529936807477,-13.33769506590244,-0.225239578494572,2778.670944248691,-8.012994465548529,-0.9523275860073138,2863.471470939106,-34.4089704159299,-0.4023524494487102,2881.609729884053,-17.81133312437852,-0.5261617014199019,2881.485920632082,-23.292119518895355,0.22702482454016187,2967.6219938505983,8.076113283906995,0.3342757002866435,2976.396995261827,11.902106828905417,13.926823581985776,-2.383122090613639,18.952737181102577,23.639837830206744,46.05743186650147
