batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_f_mhz_b08,f_new_mhz_b08,peak_01_spike_sig,peak_01_spike_ref,peak_02_spike_sig,peak_02_spike_ref,peak_03_spike_sig,peak_03_spike_ref,peak_04_spike_sig,peak_04_spike_ref,peak_05_spike_sig,peak_05_spike_ref,peak_06_spike_sig,peak_06_spike_ref,peak_07_spike_sig,peak_07_spike_ref,peak_08_spike_sig,peak_08_spike_ref,peak_09_spike_sig,peak_09_spike_ref,peak_10_spike_sig,peak_10_spike_ref,peak_11_spike_sig,peak_11_spike_ref,peak_12_spike_sig,peak_12_spike_ref,peak_13_spike_sig,peak_13_spike_ref,peak_14_spike_sig,peak_14_spike_ref,peak_15_spike_sig,peak_15_spike_ref,peak_16_spike_sig,peak_16_spike_ref
368,31.364804520620964,1778516220.8672051,0.0134469589684158,6733.197832930891,6740.108223553504,2763.023746575854,6737.499989302198,6743.539708714125,2772.8847172577803,6748.809346822753,6750.159507289788,2798.771433818544,6751.808257175168,6753.437804505304,2810.3174267559225,6753.16315829691,6751.6990555368775,2834.976420536601,6755.533516214811,6753.655987712811,2847.168405411039,6730.079099550693,6735.5211189901265,2869.1346751194783,6741.520684965003,6745.310997340833,2875.5616379295775,6738.073527523918,6741.254450285785,2874.991358913494,6742.118682947704,6745.85798361708,2886.5838794260317,6749.384876363971,6750.760777271755,2906.489025610305,6753.728240669987,6754.354890423939,2917.9233134642295,6754.627510162913,6753.89446770792,2936.577714585426,6755.702455909773,6755.8376623773565,2949.797683060056,6737.593767765992,6742.027990035762,2969.4552021316945,6740.007508329002,6744.239830974722,2979.576898157969,-0.0693787538376824,2767.8526419237137,-0.1736297266863151,2803.7944422619994,-0.2949992536443676,2838.670518252914,0.1467878252367376,2872.3078587850846,-0.9361930927604386,2880.146599559417,-0.5240355635879907,2912.3506774978564,-0.457246271941284,2943.712162768346,-0.1084532345962384,2974.12586756752,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
369,31.448307791142724,1778516220.954557,0.0211437500547617,6734.108654522114,6738.849304642847,2763.023746575854,6737.697233853961,6744.004710089555,2772.8847172577803,6748.776279915639,6749.837356725862,2798.771433818544,6754.051939358743,6753.976720053794,2810.3174267559225,6754.952122749642,6753.252301555765,2834.976420536601,6755.964422165847,6755.761613228597,2847.168405411039,6733.040096891525,6735.709398783508,2869.1346751194783,6741.551852248068,6742.731009872543,2875.5616379295775,6737.393552281687,6741.103550142127,2874.991358913494,6739.520394596082,6744.393154934744,2886.5838794260317,6748.88659871015,6749.940842681174,2906.489025610305,6754.51172020662,6754.7221031879435,2917.9233134642295,6753.01281902375,6753.122271296267,2936.577714585426,6756.834164195983,6754.906628052694,2949.797683060056,6737.326263104808,6741.9019103218525,2969.4552021316945,6740.280580432192,6745.678613564813,2979.576898157969,0.0398909969095173,2767.9619116744607,-0.333163619782546,2803.634908368903,-0.0288350979419715,2838.936682408616,0.1536340410115939,2872.3147050008597,-0.9847958012751536,2880.0979968509023,-0.5383109529824198,2912.3364021084617,-0.9151102803384454,2943.2542987599486,-0.0591084486084848,2974.1752123535075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
370,31.541617958107963,1778516221.042845,0.0110986661165952,6733.718767001866,6739.510357000948,2763.023746575854,6738.330716447106,6743.6781902374905,2772.8847172577803,6748.689389308311,6750.412683008833,2798.771433818544,6753.743390286397,6754.001566463919,2810.3174267559225,6753.768930525415,6752.526715469023,2834.976420536601,6756.587511079866,6756.273558089066,2847.168405411039,6732.240034232968,6736.330190726534,2869.1346751194783,6741.086626218785,6745.770931014458,2875.5616379295775,6740.809631078644,6743.79380750069,2874.991358913494,6743.595335758169,6748.033022587646,2886.5838794260317,6751.189193691354,6751.782723049179,2906.489025610305,6754.662822080264,6753.0960998869095,2917.9233134642295,6752.7571262646325,6754.314752269462,2936.577714585426,6755.98568328392,6755.477850964329,2949.797683060056,6737.1946373445,6742.120532139255,2969.4552021316945,6739.024786808081,6743.911547513526,2979.576898157969,-0.0502575975412362,2767.87176308001,-0.3702474972299563,2803.5978244914554,-0.1080617870743144,2838.857455719484,0.2394338556068407,2872.400504815455,-1.0080900091059335,2880.0747026430713,-0.7369760701215282,2912.1377369913225,-0.9196071243653362,2943.2498019159216,-0.1005952391485015,2974.133725562968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
371,31.617489520576783,1778516221.1192389,0.0121455409098416,6733.579061344254,6739.502695846195,2763.023746575854,6737.943171745576,6744.198691811597,2772.8847172577803,6749.709297918514,6750.743886970076,2798.771433818544,6754.592817189841,6754.047536448941,2810.3174267559225,6752.187240578292,6752.299659198581,2834.976420536601,6754.890893113671,6755.320350276615,2847.168405411039,6732.35446556836,6736.698610813949,2869.1346751194783,6742.934422471498,6746.238151419752,2875.5616379295775,6739.511475685424,6741.627585047529,2874.991358913494,6739.840387260447,6745.483099000519,2886.5838794260317,6748.235015435401,6750.589649112083,2906.489025610305,6752.744538007765,6753.722952899104,2917.9233134642295,6752.418470519913,6753.219488339395,2936.577714585426,6756.516240792249,6757.013575511201,2949.797683060056,6738.16891524284,6742.1385182015465,2969.4552021316945,6740.556113029922,6745.634702142617,2979.576898157969,-0.0154937079617538,2767.9065269695893,-0.3831313699584913,2803.584940618727,-0.1932934227694507,2838.772224083789,0.1720592065428055,2872.3331301663907,-1.174739189216005,2879.9080534629616,-0.6187423332815231,2912.2559707281625,-0.6420049100991336,2943.5274041301877,-0.0452624692734664,2974.1890583328427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
372,31.69354535418097,1778516221.1949482,0.0114510420244187,6733.097528807653,6738.87160803252,2763.023746575854,6737.001169116973,6743.8386389338875,2772.8847172577803,6748.656909252071,6749.967736956323,2798.771433818544,6753.119278968121,6753.582330287007,2810.3174267559225,6753.30712779289,6751.660934682276,2834.976420536601,6756.757477763854,6756.377010422717,2847.168405411039,6731.077919735917,6732.312808325946,2869.1346751194783,6741.474669132255,6743.362993245103,2875.5616379295775,6738.614331998656,6742.662699819666,2874.991358913494,6742.102031054192,6744.855588837607,2886.5838794260317,6750.092823302871,6749.310852156372,2906.489025610305,6751.473498487025,6753.898326558058,2917.9233134642295,6754.3564874530075,6755.206444661797,2936.577714585426,6754.724031848887,6753.842480973193,2949.797683060056,6737.3851056025915,6741.796235901823,2969.4552021316945,6739.552850200203,6745.675144420331,2979.576898157969,0.0172951709364006,2767.9393158484877,-0.3006619666208516,2803.667410022065,-0.0609963792887729,2838.9045211272696,0.2420393616557681,2872.403110321504,-0.7873700240742608,2880.295422628103,0.0733042824552854,2912.9480173438997,-0.8669801046141635,2943.302428935673,-0.0162458866310928,2974.218074915485,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
373,31.770009979140013,1778516221.273005,0.014630707912147,6736.153851208852,6740.148338784119,2763.023746575854,6737.359860317267,6744.542725494392,2772.8847172577803,6749.827177002781,6748.460647369869,2798.771433818544,6752.216557141546,6752.81119907082,2810.3174267559225,6753.736409206223,6752.53220649815,2834.976420536601,6758.081112265795,6758.3810327964065,2847.168405411039,6735.504445701011,6737.69319925421,2869.1346751194783,6742.772285050586,6746.841003148211,2875.5616379295775,6741.34839227313,6743.421659993275,2874.991358913494,6744.06488675612,6747.4215086957865,2886.5838794260317,6751.356635693982,6750.884210043709,2906.489025610305,6754.536291530398,6754.879133172357,2917.9233134642295,6755.061218938166,6755.088924718036,2936.577714585426,6756.436030198367,6757.541149860929,2949.797683060056,6737.464892869151,6741.488759666228,2969.4552021316945,6742.495907326467,6747.099659198584,2979.576898157969,0.1126188673785892,2768.0346395449296,0.0160977944491004,2803.984169783135,-0.0278685130338516,2838.9376489935244,0.2925237955366966,2872.453594755385,-0.9944860960849292,2880.0883065560924,-0.2877478598838526,2912.5869652015604,-0.424365494545404,2943.7450435457417,-0.0708467997250787,2974.163474002391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
374,31.859864333178848,1778516221.3621812,0.0132777499966323,6734.33689672036,6738.733435217166,2763.023746575854,6737.8728031298715,6743.955643854877,2772.8847172577803,6749.5819344683205,6751.590200813033,2798.771433818544,6752.652712657029,6753.906741143748,2810.3174267559225,6754.051049912889,6752.702379496897,2834.976420536601,6755.644975089403,6756.010891891065,2847.168405411039,6733.035405141059,6735.365574471987,2869.1346751194783,6742.154723843874,6745.411782865177,2875.5616379295775,6738.466263716111,6741.320579515237,2874.991358913494,6741.921004370815,6745.1625531069485,2886.5838794260317,6752.0099458996865,6751.148341840633,2906.489025610305,6754.168377296208,6755.896006663202,2917.9233134642295,6754.3052434514175,6753.349639331233,2936.577714585426,6756.512788458599,6755.641751994376,2949.797683060056,6739.290883944127,6742.3239630773,2969.4552021316945,6741.167811840938,6745.037839655224,2979.576898157969,0.045257451658887,2767.96727812921,-0.2901150455147533,2803.677956943171,0.0014675845633338,2838.9669850911214,0.2532411393026646,2872.4143120991507,-0.9224911348497956,2880.160301517328,-0.0200202156741167,2912.85469284577,-0.5807136744877378,2943.588695365799,-0.0583375960936003,2974.1759832060225,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
375,31.93634729110636,1778516221.4375849,0.0111207501031458,6733.930207537366,6738.559322370633,2763.023746575854,6736.642992939451,6743.586690405599,2772.8847172577803,6749.667905064646,6750.288004707033,2798.771433818544,6754.308463489928,6754.139114221964,2810.3174267559225,6753.90591435645,6753.5937662377355,2834.976420536601,6757.001749854816,6757.860564843965,2847.168405411039,6734.23506433964,6736.065990158022,2869.1346751194783,6741.182146896109,6746.7954442644495,2875.5616379295775,6740.965380383287,6742.902889934897,2874.991358913494,6741.0795580279355,6746.582846838035,2886.5838794260317,6750.265053336187,6750.040566066571,2906.489025610305,6753.964388544182,6755.228133691964,2917.9233134642295,6752.5430280893725,6751.553375920774,2936.577714585426,6754.379238622123,6754.890326130146,2949.797683060056,6737.918925940643,6743.05027967112,2969.4552021316945,6741.778248311275,6746.255524650793,2979.576898157969,0.0734267708651036,2767.995447448416,-0.2940421409187532,2803.674029847766,-0.0743637868417267,2838.8911537197164,0.3709128244391666,2872.531983784287,-1.1778522406498846,2879.9049404115276,-0.1862078341728793,2912.688505227271,-0.3575068759889063,2943.8119021642983,-0.1303021724278508,2974.104018629688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
376,32.06970887456555,1778516221.5709782,0.011184083065018,6733.257033040927,6737.142746889996,2763.023746575854,6737.200062658556,6743.381019042089,2772.8847172577803,6747.132111746187,6748.3862976434275,2798.771433818544,6751.981955863924,6751.600875691537,2810.3174267559225,6751.4645963872,6750.643578262066,2834.976420536601,6756.582293608828,6755.802983158603,2847.168405411039,6732.185723018614,6734.197909343767,2869.1346751194783,6740.670449613352,6743.2413485344005,2875.5616379295775,6738.594238469297,6741.375737384234,2874.991358913494,6740.139299141118,6744.745017880612,2886.5838794260317,6750.5184903872605,6750.344117736956,2906.489025610305,6753.2782697068815,6753.413531191736,2917.9233134642295,6752.476926368555,6752.749700461533,2936.577714585426,6754.8181847357655,6756.734917626922,2949.797683060056,6738.116859736528,6741.926793410154,2969.4552021316945,6739.289354158388,6743.867223461809,2979.576898157969,0.0725563694049842,2767.994577046956,-0.3894509286711275,2803.5786210600145,-0.2315545602194125,2838.7339629463386,0.2381070139580562,2872.399177973806,-1.0379718172644627,2880.044820834913,-0.3640810212089152,2912.510632040235,-0.3351096653189134,2943.834299374968,-0.0616536506622402,2974.172667151454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
377,32.177319791167974,1778516221.678569,0.0111452499404549,6734.9623146987815,6737.671983983861,2763.023746575854,6738.348670415992,6741.938311886786,2772.8847172577803,6747.306132897271,6748.923908060029,2798.771433818544,6752.450019867349,6752.769181159642,2810.3174267559225,6750.861718678364,6750.387269615184,2834.976420536601,6755.1712504202715,6755.843430021089,2847.168405411039,6732.345479414371,6732.977349695878,2869.1346751194783,6739.550661735489,6743.6473683406175,2875.5616379295775,6739.378896292447,6742.090203869548,2874.991358913494,6742.895902741693,6745.492253262831,2886.5838794260317,6750.076892746889,6749.891721429226,2906.489025610305,6753.801621481189,6751.7381896261895,2917.9233134642295,6752.473819421097,6753.148364764495,2936.577714585426,6753.893015863313,6753.948069810802,2949.797683060056,6737.071805177737,6741.9370357917915,2969.4552021316945,6740.793856404927,6744.274880031788,2979.576898157969,0.0091973770841482,2767.9312180546353,-0.3515117812616728,2803.616560207424,-0.0776788076186108,2838.8878386989395,0.3579747267010709,2872.51904568655,-0.8821646468892135,2880.2006280052883,-0.6944370690188725,2912.1802759924253,-0.6917445576055465,2943.4776644826816,-0.1654930078872932,2974.068827794229,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
378,32.25267789559439,1778516221.7539,0.0110917091369628,6733.486406149706,6737.196058623956,2763.023746575854,6737.064341168199,6742.2608322890255,2772.8847172577803,6748.2792737720465,6748.603375920776,2798.771433818544,6751.865780786747,6753.665559189411,2810.3174267559225,6752.5129046061675,6752.317281535594,2834.976420536601,6756.1105205244985,6756.140720420577,2847.168405411039,6732.615663110922,6734.042288412752,2869.1346751194783,6741.602248066754,6744.176819390532,2875.5616379295775,6738.335423480147,6740.88127884586,2874.991358913494,6741.902469664089,6745.984997096311,2886.5838794260317,6752.0667099672955,6753.478572301862,2906.489025610305,6755.361761469571,6754.464883699606,2917.9233134642295,6751.702727939603,6752.346028058807,2936.577714585426,6754.697831402635,6755.039453495125,2949.797683060056,6736.759959654002,6740.7392181434725,2969.4552021316945,6739.997288871229,6745.124728734298,2979.576898157969,0.0363599670959383,2767.958380644647,-0.0387693768080406,2803.9293026118776,-0.2059816494011762,2838.759535857157,0.2624147485035085,2872.4234857083516,-1.0148019392084329,2880.067990712969,-0.7593357991082139,2912.115377262336,-0.6416724519196625,2943.5277365883676,-0.0433936714869238,2974.190927130629,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
379,32.32760310359299,1778516221.8289568,0.0113478749990463,6733.302755448238,6739.145118745606,2763.023746575854,6736.800485985879,6744.114066081852,2772.8847172577803,6748.249370357918,6748.92114802702,2798.771433818544,6752.233991502889,6752.989179937036,2810.3174267559225,6753.181971146498,6752.878165785371,2834.976420536601,6757.2000244521205,6756.826171409359,2847.168405411039,6733.432172876486,6736.39759146621,2869.1346751194783,6741.013881162698,6744.7788351621475,2875.5616379295775,6737.24222881071,6742.302009658588,2874.991358913494,6740.2351422807715,6745.053799248099,2886.5838794260317,6748.792988354678,6750.253748815601,2906.489025610305,6753.892425955925,6753.431931411804,2917.9233134642295,6752.205306109974,6752.884503469145,2936.577714585426,6755.024916709968,6754.20613289727,2949.797683060056,6738.072810771159,6740.125028272763,2969.4552021316945,6740.54905400862,6744.515319252988,2979.576898157969,0.0355732788508763,2767.957593956402,-0.1956869610774896,2803.772385027608,-0.2471827879710692,2838.718334718587,0.2479868564594574,2872.4090578163077,-0.8719711891547818,2880.2108214630225,-0.7009677763814678,2912.173745285063,-0.830207387082678,2943.3392016532043,-0.0063880227409293,2974.2279327793754,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
