batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_01_ref,peak_01_ref_raw,peak_01_spike_ref,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,peak_02_ref,peak_02_ref_raw,peak_02_spike_ref,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
37,0,0.5813377709710039,1785874176.21087,0.019779207999818027,-5291.520711211164,2806.827483148631,-5291.520711211164,False,-5287.971593015731,-5287.971593015731,False,-5287.042746026198,2812.827480859813,-5287.042746026198,False,-5277.772445783405,-5277.772445783405,False,-1.0006711681659033,-1.0017564797152632,-0.0010853115493598686,0.08862642751925516,88.62642751925516,2810.033123388765,3.16251882383868
38,0,0.5967496875091456,1785874176.221834,0.010879875044338405,-5291.590694107969,2806.827483148631,-5291.590694107969,False,-5287.971593015731,-5287.971593015731,False,-5287.042746026198,2812.827480859813,-5287.042746026198,False,-5277.772445783405,-5277.772445783405,False,-1.0006844025215678,-1.0017564797152632,-0.0010720771936953977,0.08714508610828794,87.14508610828794,2810.031642047354,3.1096590817973144
39,0,0.6121451880317181,1785874176.241657,0.019736042013391852,-5290.749240854707,2806.827483148631,-5290.749240854707,False,-5279.545943406632,-5279.545943406632,False,-5290.920626293205,2812.827480859813,-5290.920626293205,False,-5279.346851324468,-5279.346851324468,False,-1.0021220191221303,-1.002192274024548,-7.025490241763244e-05,-0.02499039552183636,-24.990395521836362,2809.919506565724,-0.8917497688351542
40,0,0.6276403339579701,1785874176.252823,0.011084500001743436,-5288.768223805999,2806.827483148631,-5288.768223805999,False,-5279.545943406632,-5279.545943406632,False,-5290.920626293205,2812.827480859813,-5290.920626293205,False,-5279.346851324468,-5279.346851324468,False,-1.0017467942315919,-1.002192274024548,-0.00044547979295606055,0.017009092996703012,17.00909299670301,2809.961506054243,0.6069473664253144
41,0,0.6440136670134962,1785874176.274421,0.02151666604913771,-5284.024644813027,2806.827483148631,-5284.024644813027,False,-5296.5302408932475,-5296.5302408932475,False,-5286.92075652732,2812.827480859813,-5286.92075652732,False,-5285.167360805644,-5285.167360805644,False,-0.9976389078299474,-1.000331757842652,-0.002692850012704695,0.2685606348088617,268.5606348088617,2810.2130575960546,9.583237039996494
42,0,0.6605852089705877,1785874176.285949,0.0114365000044927,-5283.410983652961,2806.827483148631,-5283.410983652961,False,-5296.5302408932475,-5296.5302408932475,False,-5286.92075652732,2812.827480859813,-5286.92075652732,False,-5285.167360805644,-5285.167360805644,False,-0.9975230468545244,-1.000331757842652,-0.0028087109881276273,0.2815291287167142,281.5291287167142,2810.2260260899625,10.046000881983806
43,0,0.6762822709279135,1785874176.305822,0.019787458004429936,-5294.7882114204685,2806.827483148631,-5294.7882114204685,False,-5288.918886737516,-5288.918886737516,False,-5287.1381106219205,2812.827480859813,-5287.1381106219205,False,-5275.926267556689,-5275.926267556689,False,-1.0011097399692914,-1.0021250947220732,-0.0010153547527818052,0.08079605765637618,80.79605765637618,2810.025293018902,2.883102257221531
44,0,0.691373854468111,1785874176.316115,0.010207624989561737,-5294.551710253013,2806.827483148631,-5294.551710253013,False,-5288.918886737516,-5288.918886737516,False,-5287.1381106219205,2812.827480859813,-5287.1381106219205,False,-5275.926267556689,-5275.926267556689,False,-1.0010650236156242,-1.0021250947220732,-0.001060071106449012,0.08580122663581642,85.80122663581642,2810.0302981878817,3.0617052039614765
45,0,0.7063755214912817,1785874176.335849,0.01966787502169609,-5289.050610572086,2806.827483148631,-5289.050610572086,False,-5280.516830101623,-5280.516830101623,False,-5294.310962523139,2812.827480859813,-5294.310962523139,False,-5282.149926710088,-5282.149926710088,False,-1.0016160881112652,-1.002302289026587,-0.0006862009153216775,0.04395337166770771,43.95337166770771,2809.9884503329135,1.568418914776895
46,0,0.7212513334816322,1785874176.345851,0.009931917069479823,-5289.008250597017,2806.827483148631,-5289.008250597017,False,-5280.516830101623,-5280.516830101623,False,-5294.310962523139,2812.827480859813,-5294.310962523139,False,-5282.149926710088,-5282.149926710088,False,-1.0016080661739375,-1.002302289026587,-0.0006942228526494176,0.044851279224451625,44.85127922445162,2809.9893482404705,1.6004595783775202
47,0,0.7362824170268141,1785874176.3659809,0.020024584024213254,-5297.893284437953,2806.827483148631,-5297.893284437953,False,-5284.739889912305,-5284.739889912305,False,-5287.269274981362,2812.827480859813,-5287.269274981362,False,-5273.620461905857,-5273.620461905857,False,-1.0024889388692064,-1.0025881295732406,-9.919070403419106e-05,-0.021751567559156405,-21.751567559156406,2809.922745393687,-0.776176404480317
48,0,0.7516157499630935,1785874176.376462,0.010380250052548945,-5295.664599310822,2806.827483148631,-5295.664599310822,False,-5284.739889912305,-5284.739889912305,False,-5287.269274981362,2812.827480859813,-5287.269274981362,False,-5273.620461905857,-5273.620461905857,False,-1.0020672179948478,-1.0025881295732406,-0.0005209115783928464,0.025452286628765,25.452286628765,2809.969949247875,0.9082317523824222
49,0,0.7667558129760437,1785874176.396254,0.019710458000190556,-5283.831963438765,2806.827483148631,-5283.831963438765,False,-5294.894575483296,-5294.894575483296,False,-5286.521587633606,2812.827480859813,-5286.521587633606,False,-5281.548015192208,-5281.548015192208,False,-0.9979107021137393,-1.000941688388914,-0.0030309862751746186,0.30640873719068634,306.40873719068634,2810.250905698437,10.933797359073877
50,0,0.7821370834717527,1785874176.407207,0.010859332978725433,-5282.059231273198,2806.827483148631,-5282.059231273198,False,-5294.894575483296,-5294.894575483296,False,-5286.521587633606,2812.827480859813,-5286.521587633606,False,-5281.548015192208,-5281.548015192208,False,-0.9975759018376817,-1.000941688388914,-0.0033657865512322083,0.3438834375766526,343.88343757665257,2810.2883803988225,12.271033313468903
51,0,0.7974388964939862,1785874176.4268742,0.01959687494672835,-5283.359353135121,2806.827483148631,-5283.359353135121,False,-5292.217209242371,-5292.217209242371,False,-5288.169798044097,2812.827480859813,-5288.169798044097,False,-5284.665549488301,-5284.665549488301,False,-0.9983262485727569,-1.0006630975078707,-0.0023368489351138777,0.22871289669797032,228.7128966979703,2810.1732098579437,8.161322320081727
52,0,0.8120468959677964,1785874176.436432,0.009493957972154021,-5282.311087441577,2806.827483148631,-5282.311087441577,False,-5292.217209242371,-5292.217209242371,False,-5288.169798044097,2812.827480859813,-5288.169798044097,False,-5284.665549488301,-5284.665549488301,False,-0.9981281717266832,-1.0006630975078707,-0.0025349257811875248,0.2508839371386008,250.8839371386008,2810.1953808983844,8.952467068890979
53,0,0.8269380629644729,1785874176.456661,0.020153541932813823,-5292.52916978409,2806.827483148631,-5292.52916978409,False,-5279.757641619635,-5279.757641619635,False,-5292.914226881118,2812.827480859813,-5292.914226881118,False,-5282.706885530858,-5282.706885530858,False,-1.0024189610643828,-1.0019322180032775,0.0004867430611052992,-0.0873360185434396,-87.33601854343961,2809.8571609427026,-3.1164722574735797
54,0,0.8424199584987946,1785874176.467381,0.010623833048157394,-5291.926770552737,2806.827483148631,-5291.926770552737,False,-5279.757641619635,-5279.757641619635,False,-5292.914226881118,2812.827480859813,-5292.914226881118,False,-5282.706885530858,-5282.706885530858,False,-1.0023048650637245,-1.0019322180032775,0.00037264706044704,-0.07456508092578426,-74.56508092578426,2809.86993188032,-2.660757954816738
55,0,0.8575777084915899,1785874176.48695,0.019462416996248066,-5297.290710453679,2806.827483148631,-5297.290710453679,False,-5285.184087251543,-5285.184087251543,False,-5290.061259868888,2812.827480859813,-5290.061259868888,False,-5277.956832041845,-5277.956832041845,False,-1.0022906719997395,-1.0022933927298454,-2.7207301058762567e-06,-0.03254959739287049,-32.549597392870496,2809.911947363853,-1.1614900582668604
56,0,0.8724210209911689,1785874176.497097,0.010068708099424839,-5296.574879300882,2806.827483148631,-5296.574879300882,False,-5285.184087251543,-5285.184087251543,False,-5290.061259868888,2812.827480859813,-5290.061259868888,False,-5277.956832041845,-5277.956832041845,False,-1.0021552308985442,-1.0022933927298454,-0.00013816183130122006,-0.01738947044492327,-17.38947044492327,2809.927107490801,-0.6205206410549268
57,0,0.8875556669663638,1785874176.517201,0.02001533401198685,-5295.003370804435,2806.827483148631,-5295.003370804435,False,-5285.865910024174,-5285.865910024174,False,-5286.126497858446,2812.827480859813,-5286.126497858446,False,-5275.67078609578,-5275.67078609578,False,-1.0017286592085002,-1.0019818734311894,-0.000253214222689202,-0.004511482568915963,-4.511482568915962,2809.939985478677,-0.16098638912774632
58,0,0.902930750453379,1785874176.5278752,0.01060408295597881,-5295.915644173817,2806.827483148631,-5295.915644173817,False,-5285.865910024174,-5285.865910024174,False,-5286.126497858446,2812.827480859813,-5286.126497858446,False,-5275.67078609578,-5275.67078609578,False,-1.0019012465167882,-1.0019818734311894,-8.062691440113845e-05,-0.023829440560692066,-23.829440560692067,2809.920667520685,-0.8503226006527286
59,0,0.9181300629861653,1785874176.547588,0.019631708040833473,-5290.056831244493,2806.827483148631,-5290.056831244493,False,-5286.541333384719,-5286.541333384719,False,-5279.568309787092,2812.827480859813,-5279.568309787092,False,-5288.574832124238,-5288.574832124238,False,-1.0006649901396918,-0.9982969849868744,0.0023680051528174317,-0.29790852482853414,-297.90852482853415,2809.6465884364175,-10.630478333875754
60,0,0.9331131880171597,1785874176.557848,0.010180708020925522,-5288.715540783875,2806.827483148631,-5288.715540783875,False,-5286.541333384719,-5286.541333384719,False,-5279.568309787092,2812.827480859813,-5279.568309787092,False,-5288.574832124238,-5288.574832124238,False,-1.0004112721838427,-0.9982969849868744,0.0021142871969683785,-0.2695094909629003,-269.50949096290026,2809.674987470283,-9.617095738042401
61,0,0.948127938027028,1785874176.5776079,0.019687207997776568,-5289.451243935143,2806.827483148631,-5289.451243935143,False,-5280.977410361055,-5280.977410361055,False,-5291.570028744529,2812.827480859813,-5291.570028744529,False,-5283.561792101168,-5283.561792101168,False,-1.001604595686674,-1.0015156890291947,8.890665747918192e-05,-0.04280558922576914,-42.80558922576914,2809.90169137202,-1.5274617908139143
62,0,0.9633293749648146,1785874176.588265,0.010586249991320074,-5288.358198304032,2806.827483148631,-5288.358198304032,False,-5280.977410361055,-5280.977410361055,False,-5291.570028744529,2812.827480859813,-5291.570028744529,False,-5283.561792101168,-5283.561792101168,False,-1.001397617783499,-1.0015156890291947,-0.00011807124569584992,-0.01963824002482154,-19.63824002482154,2809.924858721221,-0.7007650594069919
63,0,0.9787619794369675,1785874176.608458,0.02011645899619907,-5296.271855743124,2806.827483148631,-5296.271855743124,False,-5287.840885804616,-5287.840885804616,False,-5288.009747624888,2812.827480859813,-5288.009747624888,False,-5279.907065333672,-5279.907065333672,False,-1.0015944068894247,-1.001534625930145,5.978095927972049e-05,-0.03954550585185596,-39.545505851855964,2809.904951455394,-1.411129954747929
64,0,0.9938735629548319,1785874176.6184902,0.009966042009182274,-5295.88399396139,2806.827483148631,-5295.88399396139,False,-5287.840885804616,-5287.840885804616,False,-5288.009747624888,2812.827480859813,-5288.009747624888,False,-5279.907065333672,-5279.907065333672,False,-1.0015210571442053,-1.001534625930145,-1.356878593972155e-05,-0.03133535812481906,-31.33535812481906,2809.913161603121,-1.1181615088787846
65,0,1.0088209380046465,1785874176.638366,0.019819958019070327,-5296.929776568757,2806.827483148631,-5296.929776568757,False,-5286.9941221888375,-5286.9941221888375,False,-5288.825139436884,2812.827480859813,-5288.825139436884,False,-5276.389771439128,-5276.389771439128,False,-1.0018792633678597,-1.0023567948041041,-0.00047753143624440497,0.02059668182205381,20.59668182205381,2809.965093643068,0.7349658086659224
66,0,1.0251668544951826,1785874176.651175,0.01273470907472074,-5296.42275987354,2806.827483148631,-5296.42275987354,False,-5286.9941221888375,-5286.9941221888375,False,-5288.825139436884,2812.827480859813,-5288.825139436884,False,-5276.389771439128,-5276.389771439128,False,-1.001783364510494,-1.0023567948041041,-0.0005734302936100111,0.03133078571662294,31.33078571662294,2809.9758277469628,1.1179983484378726
67,0,1.0412597294780426,1785874176.670492,0.019190708990208805,-5292.175338974153,2806.827483148631,-5292.175338974153,False,-5288.83801600285,-5288.83801600285,False,-5283.695253498049,2812.827480859813,-5283.695253498049,False,-5286.590254235599,-5286.590254235599,False,-1.0006310125137516,-0.9994523879101033,0.0011786246036483705,-0.16477936421416353,-164.77936421416354,2809.779717597032,-5.879937347065498
68,0,1.0563042294816114,1785874176.68133,0.010763124912045896,-5290.221483047638,2806.827483148631,-5290.221483047638,False,-5288.83801600285,-5288.83801600285,False,-5283.695253498049,2812.827480859813,-5283.695253498049,False,-5286.590254235599,-5286.590254235599,False,-1.0002615824195413,-0.9994523879101033,0.0008091945094380604,-0.12342849599770707,-123.42849599770707,2809.821068465248,-4.404385383874788
69,0,1.0716568129719235,1785874176.701182,0.019766291952691972,-5289.293405502524,2806.827483148631,-5289.293405502524,False,-5281.576692611607,-5281.576692611607,False,-5292.210195869452,2812.827480859813,-5292.210195869452,False,-5279.4874948670495,-5279.4874948670495,False,-1.0014610623569498,-1.0024098363742262,-0.0009487740172764436,0.07334357540659601,73.34357540659602,2810.0178405366523,2.617170118705253
70,0,1.0864631459699012,1785874176.710934,0.009673541993834078,-5288.755661529507,2806.827483148631,-5288.755661529507,False,-5281.576692611607,-5281.576692611607,False,-5292.210195869452,2812.827480859813,-5292.210195869452,False,-5279.4874948670495,-5279.4874948670495,False,-1.0013592473111188,-1.0024098363742262,-0.0010505890631073989,0.08473988720844815,84.73988720844815,2810.0292368484543,3.0238326865703735
71,0,1.1014973754645325,1785874176.731282,0.020269832923077047,-5287.414175053256,2806.827483148631,-5287.414175053256,False,-5278.310945247186,-5278.310945247186,False,-5293.096147993796,2812.827480859813,-5293.096147993796,False,-5281.963081950483,-5281.963081950483,False,-1.0017246482635258,-1.0021077515822399,-0.0003831033187140509,0.010027200057791086,10.027200057791086,2809.9545241613037,0.35780759555349295
72,0,1.1172643749741837,1785874176.7424362,0.011076750000938773,-5286.136486682232,2806.827483148631,-5286.136486682232,False,-5278.310945247186,-5278.310945247186,False,-5293.096147993796,2812.827480859813,-5293.096147993796,False,-5281.963081950483,-5281.963081950483,False,-1.0014825843941786,-1.0021077515822399,-0.0006251671880612708,0.037121774425747586,37.12177442574759,2809.981618735672,1.3246422504191973
73,0,1.1326621880289167,1785874176.762101,0.0196022919844836,-5289.510721722918,2806.827483148631,-5289.510721722918,False,-5287.578027511293,-5287.578027511293,False,-5278.092059572806,2812.827480859813,-5278.092059572806,False,-5287.339763532056,-5287.339763532056,False,-1.0003655159699902,-0.9982509722520513,0.002114543717938955,-0.26953820374243637,-269.5382037424364,2809.6749587575036,-9.618120316244518
74,0,1.1472869794815779,1785874176.771671,0.009500375017523766,-5287.451497758777,2806.827483148631,-5287.451497758777,False,-5287.578027511293,-5287.578027511293,False,-5278.092059572806,2812.827480859813,-5278.092059572806,False,-5287.339763532056,-5287.339763532056,False,-0.9999760703762937,-0.9982509722520513,0.0017250981242423746,-0.22594697044875875,-225.94697044875875,2809.7185499907973,-8.062623838451282
75,0,1.1620678750332445,1785874176.791672,0.01994174998253584,-5290.737042037712,2806.827483148631,-5290.737042037712,False,-5280.458859308617,-5280.458859308617,False,-5293.255995752773,2812.827480859813,-5293.255995752773,False,-5283.41846148326,-5283.41846148326,False,-1.001946456359749,-1.001861963866998,8.449249275099824e-05,-0.042311505103166655,-42.31150510316665,2809.902185456143,-1.5098310413633549
76,0,1.17742989648832,1785874176.8023932,0.010660624946467578,-5291.164463096568,2806.827483148631,-5291.164463096568,False,-5280.458859308617,-5280.458859308617,False,-5293.255995752773,2812.827480859813,-5293.255995752773,False,-5283.41846148326,-5283.41846148326,False,-1.0020274002834202,-1.001861963866998,0.0001654364164220823,-0.051371680690108584,-51.37168069010858,2809.893125280556,-1.8331316261100694
77,0,1.192596813023556,1785874176.822011,0.019563207984901965,-5289.151497492993,2806.827483148631,-5289.151497492993,False,-5291.659379314836,-5291.659379314836,False,-5279.914385022545,2812.827480859813,-5279.914385022545,False,-5289.451550251099,-5289.451550251099,False,-0.9995260689243064,-0.9981969462924559,0.0013291226318504767,-0.18162483573516816,-181.62483573516815,2809.762872125511,-6.481046093889814
78,0,1.2074230629368685,1785874176.832041,0.009979708003811538,-5286.566721063774,2806.827483148631,-5286.566721063774,False,-5291.659379314836,-5291.659379314836,False,-5279.914385022545,2812.827480859813,-5279.914385022545,False,-5289.451550251099,-5289.451550251099,False,-0.9990376065642151,-0.9981969462924559,0.0008406602717592193,-0.12695050628182827,-126.95050628182827,2809.817546454964,-4.530063741144315
79,0,1.222152145986911,1785874176.8514812,0.01938995800446719,-5290.113495709584,2806.827483148631,-5290.113495709584,False,-5281.355219530866,-5281.355219530866,False,-5294.3443569424735,2812.827480859813,-5294.3443569424735,False,-5282.470733204783,-5282.470733204783,False,-1.001658338781366,-1.0022477405625847,-0.0005894017812186902,0.03311849843867121,33.11849843867121,2809.977615459685,1.1817905523362549
80,0,1.236849708482623,1785874176.861419,0.009887583088129759,-5289.552524216237,2806.827483148631,-5289.552524216237,False,-5281.355219530866,-5281.355219530866,False,-5294.3443569424735,2812.827480859813,-5294.3443569424735,False,-5282.470733204783,-5282.470733204783,False,-1.0015521214431964,-1.0022477405625847,-0.0006956191193883132,0.04500756546864218,45.00756546864218,2809.9895045267144,1.6060364497802662
81,0,1.251776167016942,1785874176.881353,0.019888833980076015,-5288.504544240395,2806.827483148631,-5288.504544240395,False,-5286.285390788727,-5286.285390788727,False,-5278.949627968971,2812.827480859813,-5278.949627968971,False,-5288.309922643593,-5288.309922643593,False,-1.0004197944847122,-0.9982300026262563,0.002189791858455914,-0.2779608417213521,-277.9608417213521,2809.6665361195246,-9.918671200447905
82,0,1.2670295419520698,1785874176.8919182,0.010508749983273447,-5286.533714688946,2806.827483148631,-5286.533714688946,False,-5286.285390788727,-5286.285390788727,False,-5278.949627968971,2812.827480859813,-5278.949627968971,False,-5288.309922643593,-5288.309922643593,False,-1.0000469751218222,-0.9982300026262563,0.001816972495565894,-0.23623060754440336,-236.23060754440337,2809.7082663537017,-8.429582056251904
83,0,1.2820704794721678,1785874176.911433,0.019465124933049083,-5283.402509797459,2806.827483148631,-5283.402509797459,False,-5290.083158469671,-5290.083158469671,False,-5286.821277596675,2812.827480859813,-5286.821277596675,False,-5281.754431614465,-5281.754431614465,False,-0.9987371373053908,-1.000959311162193,-0.0022221738568022342,0.21587714204427094,215.87714204427095,2810.16037410329,7.703295105776154
84,0,1.296849396021571,1785874176.921469,0.009980542003177106,-5281.659840449919,2806.827483148631,-5281.659840449919,False,-5290.083158469671,-5290.083158469671,False,-5286.821277596675,2812.827480859813,-5286.821277596675,False,-5281.754431614465,-5281.754431614465,False,-0.9984077153860492,-1.000959311162193,-0.0025515957761438335,0.25274983484268687,252.74983484268688,2810.1972467960886,9.019049202208352
85,0,1.3118180005112663,1785874176.941382,0.01986483298242092,-5290.29521416203,2806.827483148631,-5290.29521416203,False,-5289.089216349432,-5289.089216349432,False,-5279.38122382859,2812.827480859813,-5279.38122382859,False,-5285.69271725509,-5285.69271725509,False,-1.0002280161599222,-0.9988059288036369,0.0014220873562852399,-0.19203051770078697,-192.03051770078696,2809.752466443545,-6.85235932417881
86,0,1.3267550835153088,1785874176.9513102,0.00984933297149837,-5288.82735806807,2806.827483148631,-5288.82735806807,False,-5289.089216349432,-5289.089216349432,False,-5279.38122382859,2812.827480859813,-5279.38122382859,False,-5285.69271725509,-5285.69271725509,False,-0.9999504908556747,-0.9988059288036369,0.001144562052037723,-0.16096669138419561,-160.96669138419563,2809.783530269862,-5.743887074800015
87,0,1.3415034795179963,1785874176.970905,0.019544709008187056,-5293.319871599792,2806.827483148631,-5293.319871599792,False,-5287.609291672592,-5287.609291672592,False,-5288.829469056772,2812.827480859813,-5288.829469056772,False,-5278.35317631706,-5278.35317631706,False,-1.001079992792999,-1.0019847653974192,-0.0009047726044202342,0.06841843083155985,68.41843083155985,2810.0129153920775,2.441422738779612
88,0,1.3561833334388211,1785874176.9806762,0.00971366697922349,-5293.108900970244,2806.827483148631,-5293.108900970244,False,-5287.609291672592,-5287.609291672592,False,-5288.829469056772,2812.827480859813,-5288.829469056772,False,-5278.35317631706,-5278.35317631706,False,-1.0010400937350483,-1.0019847653974192,-0.0009446716623708884,0.07288439262821582,72.88439262821582,2810.017381353874,2.6007847783405587
89,0,1.370936896011699,1785874177.000404,0.019668707973323762,-5289.199013675911,2806.827483148631,-5289.199013675911,False,-5281.248051471713,-5281.248051471713,False,-5294.512701813044,2812.827480859813,-5294.512701813044,False,-5284.861698013665,-5284.861698013665,False,-1.0015055081917583,-1.001826160143984,-0.0003206519522256368,0.0030369243166655934,3.0369243166655933,2809.9475338855627,0.10836869528495552
90,0,1.3853901669499464,1785874177.009583,0.009129834012128413,-5288.913542487551,2806.827483148631,-5288.913542487551,False,-5281.248051471713,-5281.248051471713,False,-5294.512701813044,2812.827480859813,-5294.512701813044,False,-5284.861698013665,-5284.861698013665,False,-1.0014514544556758,-1.001826160143984,-0.0003747056883081079,0.009087240607576472,9.087240607576472,2809.9535842018536,0.3242663648150325
91,0,1.3998703129473142,1785874177.0293708,0.019739291979931295,-5280.635325871008,2806.827483148631,-5280.635325871008,False,-5293.840439287647,-5293.840439287647,False,-5287.071491884953,2812.827480859813,-5287.071491884953,False,-5284.970619582163,-5284.970619582163,False,-0.9975055701870726,-1.0003975182558265,-0.0028919480687538135,0.29084598082388596,290.84598082388595,2810.23534294207,10.378460634594846
92,0,1.414780854480341,1785874177.039398,0.009966291021555662,-5279.71273609917,2806.827483148631,-5279.71273609917,False,-5293.840439287647,-5293.840439287647,False,-5287.071491884953,2812.827480859813,-5287.071491884953,False,-5284.970619582163,-5284.970619582163,False,-0.9973312941048185,-1.0003975182558265,-0.00306622415100799,0.3103529658354272,310.3529658354272,2810.2548499270815,11.074542029525665
93,0,1.4295650835265405,1785874177.058935,0.019480917020700872,-5283.603605225843,2806.827483148631,-5283.603605225843,False,-5293.387629220816,-5293.387629220816,False,-5289.592860246834,2812.827480859813,-5289.592860246834,False,-5284.520451407394,-5284.520451407394,False,-0.998151651705807,-1.0009598617104583,-0.002808210004651257,0.28147305287981117,281.4730528798112,2810.225970014126,10.04399988866012
94,0,1.4438519169343635,1785874177.0679748,0.008989166002720594,-5283.149448963509,2806.827483148631,-5283.149448963509,False,-5293.387629220816,-5293.387629220816,False,-5289.592860246834,2812.827480859813,-5289.592860246834,False,-5284.520451407394,-5284.520451407394,False,-0.998065854803304,-1.0009598617104583,-0.002894006907154245,0.2910764297145136,291.0764297145136,2810.2355733909603,10.38668390360097
95,0,1.4582575419335626,1785874177.087751,0.019731084001250565,-5281.591937312207,2806.827483148631,-5281.591937312207,False,-5293.971304640189,-5293.971304640189,False,-5287.406533101392,2812.827480859813,-5287.406533101392,False,-5284.443947502363,-5284.443947502363,False,-0.997661610421437,-1.000560623904513,-0.002899013483076085,0.29163682331645396,291.63682331645396,2810.2361337845623,10.406680820598558
96,0,1.473089541948866,1785874177.097638,0.009842584026046097,-5279.926364567815,2806.827483148631,-5279.926364567815,False,-5293.971304640189,-5293.971304640189,False,-5287.406533101392,2812.827480859813,-5287.406533101392,False,-5284.443947502363,-5284.443947502363,False,-0.9973469935396015,-1.000560623904513,-0.0032136303649115128,0.3268523659139204,326.85236591392044,2810.27134932716,11.663301666925507
97,0,1.4878457709564827,1785874177.117267,0.01958429196383804,-5293.77272352759,2806.827483148631,-5293.77272352759,False,-5282.539743996939,-5282.539743996939,False,-5288.117659878988,2812.827480859813,-5288.117659878988,False,-5274.913879368657,-5274.913879368657,False,-1.0021264354032386,-1.00250312721919,-0.0003766918159513466,0.009309550873371628,9.309550873371629,2809.953806512119,0.33219921757677806
98,0,1.502401812991593,1785874177.126743,0.009424291900359094,-5293.594195146519,2806.827483148631,-5293.594195146519,False,-5282.539743996939,-5282.539743996939,False,-5288.117659878988,2812.827480859813,-5288.117659878988,False,-5274.913879368657,-5274.913879368657,False,-1.0020926394661096,-1.00250312721919,-0.00041048775308039076,0.013092381141874837,13.092381141874837,2809.957589342388,0.46718459684109465
99,0,1.517119041935075,1785874177.146728,0.01991441601421684,-5296.511002124942,2806.827483148631,-5296.511002124942,False,-5287.537450281799,-5287.537450281799,False,-5288.050625190201,2812.827480859813,-5288.050625190201,False,-5275.707419756516,-5275.707419756516,False,-1.0016971136237844,-1.0023396303948664,-0.0006425167710819579,0.03906373944793251,39.06373944793251,2809.983560700694,1.3939387470715283
100,0,1.5321310214931145,1785874177.156703,0.009885875042527914,-5295.410995613236,2806.827483148631,-5295.410995613236,False,-5287.537450281799,-5287.537450281799,False,-5288.050625190201,2812.827480859813,-5288.050625190201,False,-5275.707419756516,-5275.707419756516,False,-1.0014890760406847,-1.0023396303948664,-0.0008505543541816873,0.0623497002227733,62.3497002227733,2810.006846661469,2.2248679782605376
101,0,1.5469467709772289,1785874177.176404,0.019649541936814785,-5292.400765590552,2806.827483148631,-5292.400765590552,False,-5280.72345250641,-5280.72345250641,False,-5294.233218736171,2812.827480859813,-5294.233218736171,False,-5285.432837734937,-5285.432837734937,False,-1.0022113093384202,-1.0016650256036563,0.0005462837347638416,-0.09400049604150672,-94.00049604150672,2809.8504964652043,-3.354285471078601
102,0,1.561587770935148,1785874177.185965,0.009497958002611995,-5289.749564446618,2806.827483148631,-5289.749564446618,False,-5280.72345250641,-5280.72345250641,False,-5294.233218736171,2812.827480859813,-5294.233218736171,False,-5285.432837734937,-5285.432837734937,False,-1.0017092566996524,-1.0016650256036563,4.423109599605013e-05,-0.03780498617708112,-37.80498617708112,2809.906691975069,-1.349021773375718
103,0,1.576300791988615,1785874177.2058518,0.019832834019325674,-5282.776837198053,2806.827483148631,-5282.776837198053,False,-5294.41572789575,-5294.41572789575,False,-5287.726906368314,2812.827480859813,-5287.726906368314,False,-5281.155026438855,-5281.155026438855,False,-0.9978016666435215,-1.0012444020098934,-0.003442735366371852,0.3524964346337912,352.49643463379124,2810.29699339588,12.578376913852098
104,0,1.5912835214985535,1785874177.215913,0.009993874933570623,-5280.896863218298,2806.827483148631,-5280.896863218298,False,-5294.41572789575,-5294.41572789575,False,-5287.726906368314,2812.827480859813,-5287.726906368314,False,-5281.155026438855,-5281.155026438855,False,-0.9974465804401753,-1.0012444020098934,-0.003797821569718085,0.3922417694891945,392.2417694891945,2810.3367387307353,13.996637506751158
105,0,1.606133979454171,1785874177.23556,0.019588041002862155,-5288.700303392333,2806.827483148631,-5288.700303392333,False,-5280.593741984954,-5280.593741984954,False,-5295.386975392396,2812.827480859813,-5295.386975392396,False,-5280.829241811531,-5280.829241811531,False,-1.0015351609692913,-1.0027567135603634,-0.0012215525910721503,0.10387609301702629,103.87609301702629,2810.048373054263,3.7066833077728476
106,0,1.6209351254510693,1785874177.2455108,0.009893583017401397,-5287.485932057659,2806.827483148631,-5287.485932057659,False,-5280.593741984954,-5280.593741984954,False,-5295.386975392396,2812.827480859813,-5295.386975392396,False,-5280.829241811531,-5280.829241811531,False,-1.0013051922585723,-1.0027567135603634,-0.0014515213017911588,0.1296168380182621,129.6168380182621,2810.074113799264,4.625208322090426
107,0,1.6357147294911556,1785874177.26513,0.0195629590889439,-5291.930314781173,2806.827483148631,-5291.930314781173,False,-5289.963909202902,-5289.963909202902,False,-5277.778477749235,2812.827480859813,-5277.778477749235,False,-5287.395046585275,-5287.395046585275,False,-1.0003717238174066,-0.998181227475664,0.0021904963417426204,-0.27803969559927333,-278.03969559927333,2809.666457265647,-9.921484998546722
