batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
1189,12.41227445792174,1785872557.5004458,0.010060083935968578,-5267.702014243359,2806.913354404411,-5267.702014243359,False,-5274.614377846379,2813.913351734123,-5274.614377846379,False,-1.0063614079770729,-1.0076819716591443,-0.0013205636820714517,0.10657978295377736,106.57978295377735,2810.6175211518103,3.8031609675198887
1190,12.422854311938863,1785872557.5115252,0.011023041908629239,-5271.7689060732955,2806.913354404411,-5271.7689060732955,False,-5276.249480392456,2813.913351734123,-5276.249480392456,False,-1.0071383621360208,-1.0079943477381266,-0.0008559856021057577,0.05781776651750883,57.81776651750883,2810.568759135374,2.0631518169250938
1191,12.434101020451635,1785872557.522867,0.011246040929108858,-5271.204372344652,2806.913354404411,-5271.204372344652,False,-5269.557979032307,2813.913351734123,-5269.557979032307,False,-1.0070305115103644,-1.006715978401351,0.0003145331090133041,-0.06503962837887177,-65.03962837887177,2810.4459017404774,-2.3208545667596265
1192,12.444841166434344,1785872557.533052,0.010138833080418408,-5271.818346731057,2806.913354404411,-5271.818346731057,False,-5272.120341107069,2813.913351734123,-5272.120341107069,False,-1.0071478074633802,-1.0072055015935004,-5.7694130120244935e-05,-0.025970736549112444,-25.970736549112445,2810.4849706323075,-0.9267319636423225
1193,12.455754187423736,1785872557.544697,0.011605625040829182,-5276.745913439496,2806.913354404411,-5276.745913439496,False,-5276.2583351163,2813.913351734123,-5276.2583351163,False,-1.0080891881559852,-1.0079960393775418,9.31487784434637e-05,-0.041803176140798,-41.803176140798,2810.4691381927155,-1.4916919833285043
1194,12.467112936952617,1785872557.5557718,0.011039458098821342,-5267.096769263686,2806.913354404411,-5267.096769263686,False,-5276.776218785341,2813.913351734123,-5276.776218785341,False,-1.0062457797224242,-1.0080949778021027,-0.0018491980796784269,0.16206513686197666,162.06513686197667,2810.6730065057186,5.78308367335058
1195,12.477674416441005,1785872557.56582,0.010013582999818027,-5268.441405079928,2806.913354404411,-5268.441405079928,False,-5268.740040345997,2813.913351734123,-5268.740040345997,False,-1.006502663955737,-1.0065597163489857,-5.705239324860223e-05,-0.026038093114633384,-26.038093114633384,2810.484903275742,-0.9291354950982509
1196,12.488259999488946,1785872557.5769448,0.01109016698319465,-5275.963658037106,2806.913354404411,-5275.963658037106,False,-5276.070131735795,2813.913351734123,-5276.070131735795,False,-1.0079397431710528,-1.0079600843029233,-2.034113187043829e-05,-0.029891299298727064,-29.891299298727063,2810.4810500695576,-1.066632147399624
1197,12.499335311935283,1785872557.5880089,0.01099204202182591,-5271.722187242106,2806.913354404411,-5271.722187242106,False,-5269.1475012990195,2813.913351734123,-5269.1475012990195,False,-1.0071294367965449,-1.0066375592067007,0.0004918775898441474,-0.08365366735762356,-83.65366735762356,2810.4272877014987,-2.9850723436205953
1198,12.510223207937088,1785872557.598627,0.01050974999088794,-5267.288519729804,2806.913354404411,-5267.288519729804,False,-5269.250327047101,2813.913351734123,-5269.250327047101,False,-1.0062824124454866,-1.006657203420503,-0.0003747909750164702,0.0073116808302447905,7.31168083024479,2810.518253049687,0.26090782294621717
1199,12.520482853462454,1785872557.608563,0.009880124940536916,-5268.547793196198,2806.913354404411,-5268.547793196198,False,-5277.387914539842,2813.913351734123,-5277.387914539842,False,-1.0065229887376235,-1.0082118384367946,-0.0016888496991711577,0.14523500495734207,145.23500495734206,2810.6561763738137,5.182522300790111
1200,12.530843186948914,1785872557.6193652,0.010765208047814667,-5264.984737292539,2806.913354404411,-5264.984737292539,False,-5265.432752086071,2813.913351734123,-5265.432752086071,False,-1.0058422892701495,-1.0059278796845643,-8.559041441480453e-05,-0.02304274848436651,-23.04274848436651,2810.487898620372,-0.8222505168557847
1201,12.541617978946306,1785872557.6301131,0.010711791925132275,-5272.511257144604,2806.913354404411,-5272.511257144604,False,-5269.965551548125,2813.913351734123,-5269.965551548125,False,-1.0072801836489529,-1.0067938425724379,0.0004863410765150178,-0.08307255609646683,-83.07255609646683,2810.42786881276,-2.9643361438933353
1202,12.552331707905978,1785872557.6408331,0.010648916009813547,-5271.797440168721,2806.913354404411,-5271.797440168721,False,-5279.264477183116,2813.913351734123,-5279.264477183116,False,-1.0071438133958623,-1.0085703439518627,-0.0014265305560003938,0.11770204349737562,117.70204349737561,2810.628643412354,4.200044372586912
1203,12.563494415953755,1785872557.652343,0.011414000065997243,-5272.487385762754,2806.913354404411,-5272.487385762754,False,-5265.382712351377,2813.913351734123,-5265.382712351377,False,-1.007275623171275,-1.0059183199073172,0.0013573032639577765,-0.1744885619971075,-174.4885619971075,2810.3364528068596,-6.2263974449438875
1204,12.575369499449152,1785872557.6646342,0.01225008291658014,-5268.469034446924,2806.913354404411,-5268.469034446924,False,-5272.319914723233,2813.913351734123,-5272.319914723233,False,-1.0065079423728907,-1.0072436288802782,-0.000735686507387534,0.045191199128984144,45.191199128984145,2810.5561325679855,1.6125891781681467
1205,12.58657233294798,1785872557.674795,0.010084166075102985,-5278.6168169453185,2806.913354404411,-5278.6168169453185,False,-5274.760248494667,2813.913351734123,-5274.760248494667,False,-1.008446612528362,-1.0077098393309671,0.0007367731973948466,-0.10935785822568812,-109.35785822568812,2810.4015835106306,-3.902292971227809
1206,12.596737978921738,1785872557.684869,0.009973707958124578,-5268.3577528502,2806.913354404411,-5268.3577528502,False,-5272.71005287771,2813.913351734123,-5272.71005287771,False,-1.0064866827222767,-1.0073181623260548,-0.0008314796037780514,0.05524562214657548,55.245622146575485,2810.566186991003,1.9713681896437154
1207,12.606886062421836,1785872557.695149,0.010223875055089593,-5275.247545618486,2806.913354404411,-5275.247545618486,False,-5272.905873093498,2813.913351734123,-5272.905873093498,False,-1.0078029343880344,-1.0073555725492485,0.00044736183878590907,-0.07898130359707992,-78.98130359707991,2810.4319600652593,-2.8183451183656834
1208,12.617064915946685,1785872557.705211,0.0100102499127388,-5266.767743069353,2806.913354404411,-5266.767743069353,False,-5275.401751383073,2813.913351734123,-5275.401751383073,False,-1.0061829213330744,-1.0078323944315122,-0.0016494730984377703,0.14110204532156329,141.10204532156328,2810.652043414178,5.035043010332689
1209,12.628138749452773,1785872557.7173061,0.012058667023666203,-5271.73947489073,2806.913354404411,-5271.73947489073,False,-5270.030294648042,2813.913351734123,-5270.030294648042,False,-1.0071327394933114,-1.0068062113353278,0.0003265281579836188,-0.06629862616690241,-66.29862616690241,2810.4446427426897,-2.365780265733029
1210,12.639000228897203,1785872557.726938,0.009600042016245425,-5273.310852156372,2806.913354404411,-5273.310852156372,False,-5275.475040498824,2813.913351734123,-5275.475040498824,False,-1.0074329412574277,-1.0078463958570896,-0.000413454599661911,0.011369806647515206,11.369806647515206,2810.522311175504,0.40571676589763084
1211,12.648611270473339,1785872557.7365289,0.009563124971464276,-5266.359450744262,2806.913354404411,-5266.359450744262,False,-5270.240240547728,2813.913351734123,-5270.240240547728,False,-1.0061049196469438,-1.0068463201817726,-0.00074140053482874,0.04579094223357907,45.79094223357907,2810.55673231109,1.6339902310012513
1212,12.65860183298355,1785872557.746924,0.010364499990828335,-5269.500779411316,2806.913354404411,-5269.500779411316,False,-5274.240621083841,2813.913351734123,-5274.240621083841,False,-1.0067050507727644,-1.0076105677754825,-0.0009055170027181259,0.0630165717881967,63.01657178819669,2810.5739579406445,2.2486644229302275
1213,12.66855995793594,1785872557.7564359,0.009476834093220532,-5273.683629305866,2806.913354404411,-5273.683629305866,False,-5274.789798881316,2813.913351734123,-5274.789798881316,False,-1.0075041579921655,-1.0077154847468683,-0.00021132675470281193,-0.009845488957587254,-9.845488957587254,2810.501095879899,-0.35132347122420976
1214,12.679301541415043,1785872557.768411,0.011944832978770137,-5267.271274872391,2806.913354404411,-5267.271274872391,False,-5269.440529388392,2813.913351734123,-5269.440529388392,False,-1.0062791179237123,-1.0066935403840338,-0.0004144224603215285,0.011471393096440588,11.471393096440588,2810.522412761953,0.40934174623324965
1215,12.690235603426117,1785872557.778306,0.009862874983809888,-5266.098953143626,2806.913354404411,-5266.098953143626,False,-5275.204865971818,2813.913351734123,-5275.204865971818,False,-1.0060551532153117,-1.00779478070941,-0.0017396274940983947,0.1505646315101537,150.5646315101537,2810.6615060003664,5.3727030941390845
1216,12.700290166481864,1785872557.788513,0.010167583008296788,-5268.7715071675275,2806.913354404411,-5268.7715071675275,False,-5270.22826970688,2813.913351734123,-5270.22826970688,False,-1.006565727887743,-1.0068440332277617,-0.0002783053400188251,-0.0028154308922161485,-2.8154308922161486,2810.5081259379645,-0.10046499044448146
1217,12.710627936990932,1785872557.798989,0.010436041979119182,-5274.832915609622,2806.913354404411,-5274.832915609622,False,-5273.623047651068,2813.913351734123,-5273.623047651068,False,-1.0077237219271964,-1.007492584247247,0.00023113767994931145,-0.0562864618863236,-56.2864618863236,2810.45465490697,-2.0085092023381246
1218,12.720842582930345,1785872557.808928,0.009893416077829897,-5270.358756915365,2806.913354404411,-5270.358756915365,False,-5273.046807470122,2813.913351734123,-5273.046807470122,False,-1.0068689619899618,-1.0073824971773517,-0.0005135351873899463,0.02187424384374762,21.874243843747617,2810.5328156127002,0.7805539481782622
1219,12.734944145486224,1785872557.827204,0.018240708974190056,-5265.968811321332,2806.913354404411,-5265.968811321332,False,-5266.9755708041685,2813.913351734123,-5266.9755708041685,False,-1.0060302904369756,-1.0062226255174151,-0.00019233508043958736,-0.011838851047860645,-11.838851047860645,2810.4991025178088,-0.4224540054189497
1220,12.749005561985541,1785872557.837047,0.009806458023376763,-5262.384836629275,2806.913354404411,-5262.384836629275,False,-5274.649763120091,2813.913351734123,-5274.649763120091,False,-1.0053455945662713,-1.0076887317935972,-0.002343137227325931,0.21390888471569075,213.90888471569076,2810.724850253572,7.633060402358362
1221,12.759528040944133,1785872557.8482518,0.011171250022016466,-5267.288985848337,2806.913354404411,-5267.288985848337,False,-5268.479872848979,2813.913351734123,-5268.479872848979,False,-1.006282501494507,-1.0065100129815778,-0.0002275114870708972,-0.008146742891463218,-8.146742891463218,2810.502794625965,-0.29070592675789386
1222,12.770145937451161,1785872557.858282,0.009995375061407685,-5269.169948344897,2806.913354404411,-5269.169948344897,False,-5272.913216370694,2813.913351734123,-5272.913216370694,False,-1.0066418475739305,-1.007356975436268,-0.0007151278623374058,0.04303336811828344,43.03336811828344,2810.553974736975,1.5355897844092008
1223,12.780666457896587,1785872557.8692942,0.010978500009514391,-5267.152957178226,2806.913354404411,-5267.152957178226,False,-5267.337633340465,2813.913351734123,-5267.337633340465,False,-1.006256514070843,-1.00629179529255,-3.5281221707039734e-05,-0.02832319064791538,-28.32319064791538,2810.4826181782087,-1.0106762292290672
1224,12.791678186913487,1785872557.8803048,0.010977208032272756,-5269.173735366934,2806.913354404411,-5269.173735366934,False,-5270.924548399914,2813.913351734123,-5270.924548399914,False,-1.006642571060722,-1.00697705290199,-0.00033448184126783076,0.0030808427275774296,3.0808427275774295,2810.5140222115842,0.1099358666706191
1225,12.802146082918625,1785872557.890235,0.009892084053717554,-5270.902266405845,2806.913354404411,-5270.902266405845,False,-5276.068417030901,2813.913351734123,-5276.068417030901,False,-1.0069727960668722,-1.0079597567193153,-0.0009869606524430807,0.07156487993655188,71.56487993655188,2810.582506248793,2.553699683719379
1226,12.812402853975073,1785872557.9008121,0.010533042019233108,-5263.614970810283,2806.913354404411,-5263.614970810283,False,-5273.7876226426615,2813.913351734123,-5273.7876226426615,False,-1.005580603980823,-1.0075240252664637,-0.001943421285640623,0.17195478451419863,171.95478451419862,2810.6828961533706,6.13598289017266
1227,12.822814249433577,1785872557.9110558,0.010201582917943597,-5271.481003759513,2806.913354404411,-5271.481003759513,False,-5272.283559006022,2813.913351734123,-5272.283559006022,False,-1.007083360205943,-1.0072366833486857,-0.00015332314274263403,-0.015933535728915753,-15.933535728915754,2810.4950078331276,-0.568567503886517
1228,12.833037353935651,1785872557.921258,0.010165292071178555,-5265.372891768806,2806.913354404411,-5265.372891768806,False,-5274.794704587829,2813.913351734123,-5274.794704587829,False,-1.0059164437466541,-1.0077164219513077,-0.0017999782046536072,0.1568990292506822,156.8990292506822,2810.6678403981073,5.598737840803675
1229,12.843279270455241,1785872557.931542,0.01024745893664658,-5271.515550019867,2806.913354404411,-5271.515550019867,False,-5270.600655622458,2813.913351734123,-5270.600655622458,False,-1.00708996005216,-1.0069151752197154,0.00017478483244448562,-0.05037167900103602,-50.37167900103602,2810.4605696898557,-1.797447866151728
1230,12.853490853914991,1785872557.9417112,0.010099458042532206,-5269.459021303909,2806.913354404411,-5269.459021303909,False,-5274.496653116117,2813.913351734123,-5274.496653116117,False,-1.006697073148432,-1.007659481088307,-0.0009624079398751206,0.06898783244889974,68.98783244889974,2810.5799292013053,2.461741095093482
1231,12.864321499946527,1785872557.953175,0.01135049993172288,-5265.3294556346855,2806.913354404411,-5265.3294556346855,False,-5267.92173640615,2813.913351734123,-5267.92173640615,False,-1.00590814554585,-1.0064033845172247,-0.0004952389713746008,0.019953876903215952,19.953876903215953,2810.53089524576,0.7120281509854394
1232,12.875615395489149,1785872557.9641721,0.010821959003806114,-5268.848277653819,2806.913354404411,-5268.848277653819,False,-5270.194538007764,2813.913351734123,-5270.194538007764,False,-1.006580394407312,-1.006837588998357,-0.00025719459104500686,-0.005031210613289686,-5.031210613289686,2810.5059101582433,-0.17953220858156171
1233,12.886506312410347,1785872557.97507,0.010849124984815717,-5274.4077834153495,2806.913354404411,-5274.4077834153495,False,-5278.830375645689,2813.913351734123,-5278.830375645689,False,-1.0076425030897511,-1.0084874115777025,-0.0008449084879513791,0.05665511497247227,56.65511497247227,2810.5675964838288,2.0216641083525646
1234,12.897251936956309,1785872557.985703,0.010564957978203893,-5262.480366476144,2806.913354404411,-5262.480366476144,False,-5266.233445914968,2813.913351734123,-5266.233445914968,False,-1.0053638449439386,-1.0060808472151552,-0.0007170022712166269,0.043230105675474285,43.230105675474285,2810.554171474532,1.5426101083169528
1235,12.908111540949903,1785872557.996717,0.010922250105068088,-5266.656453831341,2806.913354404411,-5266.656453831341,False,-5271.843188556409,2813.913351734123,-5271.843188556409,False,-1.0061616602226404,-1.007152553338198,-0.0009908931155575562,0.0719776304284331,71.9776304284331,2810.582918999285,2.5684281483169102
1236,12.919152874441352,1785872558.007818,0.01105166703928262,-5274.637589020998,2806.913354404411,-5274.637589020998,False,-5274.992095852309,2813.913351734123,-5274.992095852309,False,-1.0076864060083741,-1.0077541323134938,-6.772630511964195e-05,-0.024917761595476574,-24.917761595476573,2810.486023607261,-0.8891579216199177
1237,12.929791415925138,1785872558.018004,0.010149999987334013,-5270.979267659016,2806.913354404411,-5270.979267659016,False,-5266.390741816182,2813.913351734123,-5266.390741816182,False,-1.0069875066730052,-1.006110897609841,0.0008766090631642243,-0.12403500094738035,-124.03500094738035,2810.386906367909,-4.426027724356992
1238,12.940881478425581,1785872558.030037,0.011957625043578446,-5272.486849344377,2806.913354404411,-5272.486849344377,False,-5273.572200996424,2813.913351734123,-5273.572200996424,False,-1.0072755206919108,-1.0074828703130077,-0.00020734962109680843,-0.010262928054755805,-10.262928054755806,2810.500678440802,-0.3662192426047604
1239,12.952353811939247,1785872558.040885,0.010730457957834005,-5269.308428340007,2806.913354404411,-5269.308428340007,False,-5274.369554054467,2813.913351734123,-5274.369554054467,False,-1.0066683033078498,-1.0076351996102946,-0.0009668963024447308,0.06945893002932674,69.45893002932674,2810.5804002988857,2.4785515996762326
1240,12.963235478906427,1785872558.051787,0.010819207993336022,-5274.367348778922,2806.913354404411,-5274.367348778922,False,-5266.211613228597,2813.913351734123,-5266.211613228597,False,-1.007634778306243,-1.0060766762174533,0.0015581020887895924,-0.19556436393239346,-195.56436393239346,2810.315377004924,-6.9784600318439
1241,12.973963249940425,1785872558.0624142,0.010546500096097589,-5269.870108811932,2806.913354404411,-5269.870108811932,False,-5276.004349420791,2813.913351734123,-5276.004349420791,False,-1.0067756088367183,-1.0079475170045133,-0.0011719081677949994,0.09097693180112378,90.97693180112377,2810.6019183006574,3.2463935127434973
1242,12.98472085344838,1785872558.073269,0.010716874967329204,-5270.637671546902,2806.913354404411,-5270.637671546902,False,-5272.344241525811,2813.913351734123,-5272.344241525811,False,-1.0069222468797563,-1.0072482763632278,-0.0003260294834714905,0.002193685051475277,2.1936850514752773,2810.513135053908,0.07827879858247491
1243,12.996060124482028,1785872558.085048,0.011691916966810822,-5268.574412384999,2806.913354404411,-5268.574412384999,False,-5274.955009628023,2813.913351734123,-5274.955009628023,False,-1.006528074166573,-1.0077470472231091,-0.0012189730565361767,0.09591685251055093,95.91685251055094,2810.606858221367,3.4226681598112663
1244,13.0072850829456,1785872558.095762,0.010664749890565872,-5272.416638139193,2806.913354404411,-5272.416638139193,False,-5275.443061711037,2813.913351734123,-5275.443061711037,False,-1.0072621072818293,-1.0078402865103926,-0.0005781792285632914,0.028659268652568216,28.659268652568215,2810.539600637509,1.0226687358181636
1245,13.017704749945551,1785872558.1058612,0.010025500087067485,-5272.574484213101,2806.913354404411,-5272.574484213101,False,-5274.755541461625,2813.913351734123,-5274.755541461625,False,-1.007292262783555,-1.0077089400818473,-0.0004166772982923117,0.011708060410147192,11.708060410147192,2810.5226494292665,0.41778691158104453
1246,13.027662790904287,1785872558.1157,0.009795250021852553,-5271.474866277471,2806.913354404411,-5271.474866277471,False,-5279.186835590061,2813.913351734123,-5279.186835590061,False,-1.0070821876785196,-1.008555511012814,-0.0014733233342942853,0.12261340355214595,122.61340355214595,2810.633554772409,4.375299869831071
1247,13.038323749962728,1785872558.1271849,0.011447250028140843,-5272.895563468533,2806.913354404411,-5272.895563468533,False,-5277.530173915702,2813.913351734123,-5277.530173915702,False,-1.0073536029601056,-1.0082390161976857,-0.0008854132375801793,0.060906484876304894,60.906484876304894,2810.571847853733,2.173368715254956
1248,13.049670103413519,1785872558.1383948,0.011175125022418797,-5271.741982761256,2806.913354404411,-5271.741982761256,False,-5272.017053825229,2813.913351734123,-5272.017053825229,False,-1.0071332186062352,-1.00718576920657,-5.255060033482195e-05,-0.02651060034112724,-26.51060034112724,2810.4844307685153,-0.9459963010679147
1249,13.060279290948529,1785872558.148404,0.00997375010047108,-5274.932551884342,2806.913354404411,-5274.932551884342,False,-5273.077794418804,2813.913351734123,-5273.077794418804,False,-1.007742756812131,-1.007388417039413,0.00035433977271814854,-0.06921772733264069,-69.21772733264069,2810.441723641524,-2.469944595084238
1250,13.070892999938224,1785872558.1596212,0.0111812500981614,-5275.789693431549,2806.913354404411,-5275.789693431549,False,-5278.306276553474,2813.913351734123,-5278.306276553474,False,-1.0079065083250207,-1.0083872857355545,-0.00048077741053376144,0.018435994553994525,18.435994553994526,2810.5293773634103,0.6578644930771669
1251,13.08171879145084,1785872558.1700952,0.010401832987554371,-5273.222040529388,2806.913354404411,-5273.222040529388,False,-5270.740228321667,2813.913351734123,-5270.740228321667,False,-1.0074159743535036,-1.0069418397078946,0.0004741346456089701,-0.08179137170543221,-81.79137170543221,2810.429149997151,-2.9186187448412864
1252,13.092692103411537,1785872558.181482,0.011298125027678907,-5279.925974264144,2806.913354404411,-5279.925974264144,False,-5274.282703181832,2813.913351734123,-5274.282703181832,False,-1.0086967188174183,-1.0076186072961828,0.001078111521235492,-0.14518465607778433,-145.18465607778433,2810.365756712779,-5.180725666492447
